"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-83.10","19.00","2.436974419726490e+00","-1.101954267102850e+00","9.885792352314881e-01","1.374497250860970e+00"
"-83.05","19.00","2.424390205855180e+00","-1.126982880017070e+00","1.009108599747300e+00","1.361229769847190e+00"
"-83.00","19.00","2.411536010505880e+00","-1.151855663304320e+00","1.029480246072700e+00","1.347677420741780e+00"
"-82.95","19.00","2.398413835825700e+00","-1.176569548769640e+00","1.049690399786290e+00","1.333841970716150e+00"
"-82.90","19.00","2.385025720426800e+00","-1.201121494313880e+00","1.069735305774920e+00","1.319725235710680e+00"
"-82.85","19.00","2.371373739043350e+00","-1.225508484382630e+00","1.089611228858120e+00","1.305329080223920e+00"
"-82.80","19.00","2.357460002182580e+00","-1.249727530410670e+00","1.109314454410250e+00","1.290655417093860e+00"
"-82.75","19.00","2.343286655770370e+00","-1.273775671261800e+00","1.128841288980210e+00","1.275706207271130e+00"
"-82.70","19.00","2.328855880791230e+00","-1.297649973663870e+00","1.148188060908570e+00","1.260483459584260e+00"
"-82.65","19.00","2.314169892922730e+00","-1.321347532639120e+00","1.167351120942060e+00","1.244989230497030e+00"
"-82.60","19.00","2.299230942164530e+00","-1.344865471929660e+00","1.186326842845330e+00","1.229225623857880e+00"
"-82.55","19.00","2.284041312462080e+00","-1.368200944417950e+00","1.205111624009770e+00","1.213194790641450e+00"
"-82.50","19.00","2.268603321324950e+00","-1.391351132542360e+00","1.223701886059510e+00","1.196898928682330e+00"
"-82.45","19.00","2.252919319439940e+00","-1.414313248707640e+00","1.242094075454220e+00","1.180340282400900e+00"
"-82.40","19.00","2.236991690279040e+00","-1.437084535690290e+00","1.260284664088830e+00","1.163521142521530e+00"
"-82.35","19.00","2.220822849702240e+00","-1.459662267038720e+00","1.278270149889960e+00","1.146443845782930e+00"
"-82.30","19.00","2.204415245555440e+00","-1.482043747468070e+00","1.296047057408940e+00","1.129110774640900e+00"
"-82.25","19.00","2.187771357263210e+00","-1.504226313249860e+00","1.313611938411490e+00","1.111524356963410e+00"
"-82.20","19.00","2.170893695416800e+00","-1.526207332596110e+00","1.330961372463670e+00","1.093687065717980e+00"
"-82.15","19.00","2.153784801357300e+00","-1.547984206038090e+00","1.348091967514300e+00","1.075601418651650e+00"
"-82.10","19.00","2.136447246754050e+00","-1.569554366799530e+00","1.365000360473540e+00","1.057269977963270e+00"
"-82.05","19.00","2.118883633178400e+00","-1.590915281164180e+00","1.381683217787610e+00","1.038695349968470e+00"
"-82.00","19.00","2.101096591672810e+00","-1.612064448837930e+00","1.398137236009650e+00","1.019880184757030e+00"
"-81.95","19.00","2.083088782315550e+00","-1.632999403305000e+00","1.414359142366350e+00","1.000827175843010e+00"
"-81.90","19.00","2.064862893780860e+00","-1.653717712178530e+00","1.430345695320610e+00","9.815390598074650e-01"
"-81.85","19.00","2.046421642894800e+00","-1.674216977545310e+00","1.446093685129810e+00","9.620186159339330e-01"
"-81.80","19.00","2.027767774186790e+00","-1.694494836304690e+00","1.461599934399800e+00","9.422686658366530e-01"
"-81.75","19.00","2.008904059436940e+00","-1.714548960501450e+00","1.476861298634470e+00","9.222920730816140e-01"
"-81.70","19.00","1.989833297219290e+00","-1.734377057652870e+00","1.491874666780760e+00","9.020917428004920e-01"
"-81.65","19.00","1.970558312440980e+00","-1.753976871069630e+00","1.506636961769040e+00","8.816706212975360e-01"
"-81.60","19.00","1.951081955877410e+00","-1.773346180170710e+00","1.521145141048770e+00","8.610316956493990e-01"
"-81.55","19.00","1.931407103703600e+00","-1.792482800792130e+00","1.535396197119410e+00","8.401779932980780e-01"
"-81.50","19.00","1.911536657021710e+00","-1.811384585489520e+00","1.549387158056340e+00","8.191125816369000e-01"
"-81.45","19.00","1.891473541384820e+00","-1.830049423834470e+00","1.563115088031870e+00","7.978385675897410e-01"
"-81.40","19.00","1.871220706317070e+00","-1.848475242704640e+00","1.576577087831100e+00","7.763590971834160e-01"
"-81.35","19.00","1.850781124830310e+00","-1.866660006567480e+00","1.589770295362740e+00","7.546773551134029e-01"
"-81.30","19.00","1.830157792937250e+00","-1.884601717757640e+00","1.602691886164440e+00","7.327965643029390e-01"
"-81.25","19.00","1.809353729161190e+00","-1.902298416747960e+00","1.615339073903090e+00","7.107199854554810e-01"
"-81.20","19.00","1.788371974042470e+00","-1.919748182414050e+00","1.627709110869400e+00","6.884509166007000e-01"
"-81.15","19.00","1.767215589641790e+00","-1.936949132292310e+00","1.639799288467160e+00","6.659926926340360e-01"
"-81.10","19.00","1.745887659040260e+00","-1.953899422831480e+00","1.651606937696850e+00","6.433486848498580e-01"
"-81.05","19.00","1.724391285836580e+00","-1.970597249637580e+00","1.663129429633500e+00","6.205223004683610e-01"
"-81.00","19.00","1.702729593641160e+00","-1.987040847712290e+00","1.674364175898870e+00","5.975169821561630e-01"
"-80.95","19.00","1.680905725567340e+00","-2.003228491684650e+00","1.685308629127800e+00","5.743362075407970e-01"
"-80.90","19.00","1.658922843720040e+00","-2.019158496036140e+00","1.695960283428530e+00","5.509834887191100e-01"
"-80.85","19.00","1.636784128681460e+00","-2.034829215318960e+00","1.706316674837130e+00","5.274623717596220e-01"
"-80.80","19.00","1.614492778994460e+00","-2.050239044367610e+00","1.716375381765750e+00","5.037764361990000e-01"
"-80.75","19.00","1.592052010643190e+00","-2.065386418503760e+00","1.726134025444790e+00","4.799292945325950e-01"
"-80.70","19.00","1.569465056531480e+00","-2.080269813734230e+00","1.735590270358790e+00","4.559245916992540e-01"
"-80.65","19.00","1.546735165958850e+00","-2.094887746942140e+00","1.744741824675990e+00","4.317660045604310e-01"
"-80.60","19.00","1.523865604094270e+00","-2.109238776071250e+00","1.753586440671530e+00","4.074572413736090e-01"
"-80.55","19.00","1.500859651447810e+00","-2.123321500303380e+00","1.762121915144170e+00","3.830020412602680e-01"
"-80.50","19.00","1.477720603340280e+00","-2.137134560228900e+00","1.770346089826510e+00","3.584041736683120e-01"
"-80.45","19.00","1.454451769370780e+00","-2.150676638010350e+00","1.778256851788550e+00","3.336674378291320e-01"
"-80.40","19.00","1.431056472882600e+00","-2.163946457538980e+00","1.785852133834590e+00","3.087956622094300e-01"
"-80.35","19.00","1.407538050427120e+00","-2.176942784584450e+00","1.793129914893400e+00","2.837927039577200e-01"
"-80.30","19.00","1.383899851226220e+00","-2.189664426937440e+00","1.800088220401570e+00","2.586624483458130e-01"
"-80.25","19.00","1.360145236633060e+00","-2.202110234545190e+00","1.806725122679940e+00","2.334088082051980e-01"
"-80.20","19.00","1.336277579591210e+00","-2.214279099640170e+00","1.813038741303150e+00","2.080357233584430e-01"
"-80.15","19.00","1.312300264092660e+00","-2.226169956861550e+00","1.819027243462090e+00","1.825471600457970e-01"
"-80.10","19.00","1.288216684634320e+00","-2.237781783369590e+00","1.824688844319370e+00","1.569471103469610e-01"
"-80.05","19.00","1.264030245673390e+00","-2.249113598953080e+00","1.830021807357510e+00","1.312395915982090e-01"
"-80.00","19.00","1.239744361081610e+00","-2.260164466129510e+00","1.835024444720100e+00","1.054286458048610e-01"
"-79.95","19.00","1.215362453598460e+00","-2.270933490238330e+00","1.839695117545570e+00","7.951833904928400e-02"
"-79.90","19.00","1.190887954283480e+00","-2.281419819526850e+00","1.844032236293640e+00","5.351276089446370e-02"
"-79.85","19.00","1.166324301967720e+00","-2.291622645229240e+00","1.848034261064490e+00","2.741602378325400e-02"
"-79.80","19.00","1.141674942704530e+00","-2.301541201638240e+00","1.851699701910360e+00","1.232262433429400e-03"
"-79.75","19.00","1.116943329219520e+00","-2.311174766169820e+00","1.855027119139790e+00","-2.503436677147850e-02"
"-79.70","19.00","1.092132920360230e+00","-2.320522659420620e+00","1.858015123614160e+00","-5.137968639531820e-02"
"-79.65","19.00","1.067247180545130e+00","-2.329584245218300e+00","1.860662377036790e+00","-7.779949856640310e-02"
"-79.60","19.00","1.042289579212410e+00","-2.338358930664700e+00","1.862967592234290e+00","-1.042895855984730e-01"
"-79.55","19.00","1.017263590268400e+00","-2.346846166171860e+00","1.864929533430180e+00","-1.308457106153770e-01"
"-79.50","19.00","9.921726915358750e-01","-2.355045445490870e+00","1.866547016510850e+00","-1.574636181794620e-01"
"-79.45","19.00","9.670203642022670e-01","-2.362956305733610e+00","1.867818909283690e+00","-1.841390349234550e-01"
"-79.40","19.00","9.418100922679450e-01","-2.370578327387260e+00","1.868744131727270e+00","-2.108676701858160e-01"
"-79.35","19.00","9.165453619945070e-01","-2.377911134321750e+00","1.869321656233820e+00","-2.376452166494990e-01"
"-79.30","19.00","8.912296613534010e-01","-2.384954393790010e+00","1.869550507843560e+00","-2.644673509838810e-01"
"-79.25","19.00","8.658664794747370e-01","-2.391707816421110e+00","1.869429764471230e+00","-2.913297344899420e-01"
"-79.20","19.00","8.404593060966040e-01","-2.398171156206250e+00","1.868958557124470e+00","-3.182280137483960e-01"
"-79.15","19.00","8.150116310147520e-01","-2.404344210477690e+00","1.868136070114210e+00","-3.451578212708900e-01"
"-79.10","19.00","7.895269435329770e-01","-2.410226819880450e+00","1.866961541256910e+00","-3.721147761539530e-01"
"-79.05","19.00","7.640087319141440e-01","-2.415818868337090e+00","1.865434262068730e+00","-3.990944847357210e-01"
"-79.00","19.00","7.384604828319290e-01","-2.421120283005210e+00","1.863553577951420e+00","-4.260925412553350e-01"
"-78.95","19.00","7.128856808234860e-01","-2.426131034228050e+00","1.861318888370120e+00","-4.531045285148660e-01"
"-78.90","19.00","6.872878077430490e-01","-2.430851135477920e+00","1.858729647022790e+00","-4.801260185436290e-01"
"-78.85","19.00","6.616703422165910e-01","-2.435280643292660e+00","1.855785362001490e+00","-5.071525732649040e-01"
"-78.80","19.00","6.360367590976220e-01","-2.439419657205020e+00","1.852485595945240e+00","-5.341797451647901e-01"
"-78.75","19.00","6.103905289242270e-01","-2.443268319665080e+00","1.848829966184620e+00","-5.612030779632650e-01"
"-78.70","19.00","5.847351173773840e-01","-2.446826815955700e+00","1.844818144877980e+00","-5.882181072872020e-01"
"-78.65","19.00","5.590739847407660e-01","-2.450095374100960e+00","1.840449859139240e+00","-6.152203613453370e-01"
"-78.60","19.00","5.334105853620400e-01","-2.453074264767690e+00","1.835724891157290e+00","-6.422053616049570e-01"
"-78.55","19.00","5.077483671157160e-01","-2.455763801160100e+00","1.830643078306970e+00","-6.691686234703670e-01"
"-78.50","19.00","4.820907708677110e-01","-2.458164338907490e+00","1.825204313251550e+00","-6.961056569629051e-01"
"-78.45","19.00","4.564412299417200e-01","-2.460276275945120e+00","1.819408544036730e+00","-7.230119674024260e-01"
"-78.40","19.00","4.308031695874170e-01","-2.462100052388240e+00","1.813255774176150e+00","-7.498830560901710e-01"
"-78.35","19.00","4.051800064506530e-01","-2.463636150399290e+00","1.806746062728400e+00","-7.767144209928780e-01"
"-78.30","19.00","3.795751480456530e-01","-2.464885094048380e+00","1.799879524365430e+00","-8.035015574280410e-01"
"-78.25","19.00","3.539919922293700e-01","-2.465847449166940e+00","1.792656329432430e+00","-8.302399587502840e-01"
"-78.20","19.00","3.284339266780950e-01","-2.466523823194730e+00","1.785076703999210e+00","-8.569251170385490e-01"
"-78.15","19.00","3.029043283663050e-01","-2.466914865020150e+00","1.777140929902850e+00","-8.835525237842230e-01"
"-78.10","19.00","2.774065630479640e-01","-2.467021264813870e+00","1.768849344781900e+00","-9.101176705798990e-01"
"-78.05","19.00","2.519439847403180e-01","-2.466843753855900e+00","1.760202342101900e+00","-9.366160498087860e-01"
"-78.00","19.00","2.265199352101970e-01","-2.466383104356040e+00","1.751200371172320e+00","-9.630431553346110e-01"
"-77.95","19.00","2.011377434630290e-01","-2.465640129267840e+00","1.741843937154860e+00","-9.893944831919020e-01"
"-77.90","19.00","1.758007252345450e-01","-2.464615682096000e+00","1.732133601063120e+00","-1.015665532276550e+00"
"-77.85","19.00","1.505121824853330e-01","-2.463310656697390e+00","1.722069979753710e+00","-1.041851805036580e+00"
"-77.80","19.00","1.252754028983640e-01","-2.461725987075620e+00","1.711653745908590e+00","-1.067948808162820e+00"
"-77.75","19.00","1.000936593793310e-01","-2.459862647169180e+00","1.700885628008950e+00","-1.093952053279810e+00"
