"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","30.00","9.391535829861500e-01","2.130030479673030e+00","-1.711045898222120e+00","3.827467513639950e-01"
"-89.95","30.00","9.634264664436460e-01","2.119723399509500e+00","-1.705372033633240e+00","4.050121354207610e-01"
"-89.90","30.00","9.875835828240370e-01","2.109133113461050e+00","-1.699410398733800e+00","4.272112579835860e-01"
"-89.85","30.00","1.011621544022720e+00","2.098260946190040e+00","-1.693161638363800e+00","4.493404383541500e-01"
"-89.80","30.00","1.035536977246240e+00","2.087108263924240e+00","-1.686626444127910e+00","4.713960007534390e-01"
"-89.75","30.00","1.059326525534960e+00","2.075676474279100e+00","-1.679805554378250e+00","4.933742749154070e-01"
"-89.70","30.00","1.082986848283440e+00","2.063967026073410e+00","-1.672699754189710e+00","5.152715966809420e-01"
"-89.65","30.00","1.106514621758840e+00","2.051981409138180e+00","-1.665309875327640e+00","5.370843085921490e-01"
"-89.60","30.00","1.129906539617000e+00","2.039721154118860e+00","-1.657636796207880e+00","5.588087604867780e-01"
"-89.55","30.00","1.153159313416190e+00","2.027187832270920e+00","-1.649681441849330e+00","5.804413100927680e-01"
"-89.50","30.00","1.176269673128530e+00","2.014383055248780e+00","-1.641444783818730e+00","6.019783236227650e-01"
"-89.45","30.00","1.199234367648780e+00","2.001308474888220e+00","-1.632927840167960e+00","6.234161763684850e-01"
"-89.40","30.00","1.222050165300650e+00","1.987965782982070e+00","-1.624131675363620e+00","6.447512532949010e-01"
"-89.35","30.00","1.244713854340380e+00","1.974356711049560e+00","-1.615057400209050e+00","6.659799496341080e-01"
"-89.30","30.00","1.267222243457570e+00","1.960483030099020e+00","-1.605706171758610e+00","6.870986714787430e-01"
"-89.25","30.00","1.289572162273180e+00","1.946346550384140e+00","-1.596079193224460e+00","7.081038363749510e-01"
"-89.20","30.00","1.311760461834510e+00","1.931949121153880e+00","-1.586177713875590e+00","7.289918739146410e-01"
"-89.15","30.00","1.333784015107330e+00","1.917292630395840e+00","-1.576003028929230e+00","7.497592263271630e-01"
"-89.10","30.00","1.355639717464750e+00","1.902379004573400e+00","-1.565556479434640e+00","7.704023490700520e-01"
"-89.05","30.00","1.377324487172960e+00","1.887210208356460e+00","-1.554839452149330e+00","7.909177114189060e-01"
"-89.00","30.00","1.398835265873680e+00","1.871788244345890e+00","-1.543853379407480e+00","8.113017970562730e-01"
"-88.95","30.00","1.420169019063320e+00","1.856115152791790e+00","-1.532599738980930e+00","8.315511046594020e-01"
"-88.90","30.00","1.441322736568640e+00","1.840193011305500e+00","-1.521080053932440e+00","8.516621484867840e-01"
"-88.85","30.00","1.462293433018870e+00","1.824023934565440e+00","-1.509295892461310e+00","8.716314589634010e-01"
"-88.80","30.00","1.483078148314270e+00","1.807610074016900e+00","-1.497248867741550e+00","8.914555832645040e-01"
"-88.75","30.00","1.503673948091050e+00","1.790953617565660e+00","-1.484940637752310e+00","9.111310858979970e-01"
"-88.70","30.00","1.524077924182430e+00","1.774056789265680e+00","-1.472372905100820e+00","9.306545492850981e-01"
"-88.65","30.00","1.544287195075910e+00","1.756921849000690e+00","-1.459547416837720e+00","9.500225743393440e-01"
"-88.60","30.00","1.564298906366590e+00","1.739551092160000e+00","-1.446465964264880e+00","9.692317810437699e-01"
"-88.55","30.00","1.584110231206560e+00","1.721946849308320e+00","-1.433130382735730e+00","9.882788090262050e-01"
"-88.50","30.00","1.603718370750120e+00","1.704111485849710e+00","-1.419542551447920e+00","1.007160318132530e+00"
"-88.45","30.00","1.623120554594860e+00","1.686047401685900e+00","-1.405704393228690e+00","1.025872988997870e+00"
"-88.40","30.00","1.642314041218580e+00","1.667757030868740e+00","-1.391617874312630e+00","1.044413523615510e+00"
"-88.35","30.00","1.661296118411790e+00","1.649242841247000e+00","-1.377285004112020e+00","1.062778645903590e+00"
"-88.30","30.00","1.680064103705880e+00","1.630507334107640e+00","-1.362707834979810e+00","1.080965102269330e+00"
"-88.25","30.00","1.698615344796890e+00","1.611553043811370e+00","-1.347888461965060e+00","1.098969662170840e+00"
"-88.20","30.00","1.716947219964560e+00","1.592382537422820e+00","-1.332829022561140e+00","1.116789118676210e+00"
"-88.15","30.00","1.735057138487010e+00","1.572998414335170e+00","-1.317531696446500e+00","1.134420289019990e+00"
"-88.10","30.00","1.752942541050550e+00","1.553403305889460e+00","-1.301998705218140e+00","1.151860015156880e+00"
"-88.05","30.00","1.770600900154780e+00","1.533599874988510e+00","-1.286232312117800e+00","1.169105164312480e+00"
"-88.00","30.00","1.788029720512950e+00","1.513590815705580e+00","-1.270234821750860e+00","1.186152629531070e+00"
"-87.95","30.00","1.805226539447340e+00","1.493378852887830e+00","-1.254008579798020e+00","1.202999330220340e+00"
"-87.90","30.00","1.822188927279660e+00","1.472966741754600e+00","-1.237555972719810e+00","1.219642212692870e+00"
"-87.85","30.00","1.838914487716500e+00","1.452357267490630e+00","-1.220879427453890e+00","1.236078250704430e+00"
"-87.80","30.00","1.855400858229590e+00","1.431553244834270e+00","-1.203981411105310e+00","1.252304445988760e+00"
"-87.75","30.00","1.871645710430940e+00","1.410557517660660e+00","-1.186864430629530e+00","1.268317828789070e+00"
"-87.70","30.00","1.887646750442770e+00","1.389372958560100e+00","-1.169531032508570e+00","1.284115458385830e+00"
"-87.65","30.00","1.903401719262030e+00","1.368002468411530e+00","-1.151983802420050e+00","1.299694423620940e+00"
"-87.60","30.00","1.918908393119700e+00","1.346448975951340e+00","-1.134225364899240e+00","1.315051843418200e+00"
"-87.55","30.00","1.934164583834520e+00","1.324715437337360e+00","-1.116258382994270e+00","1.330184867299860e+00"
"-87.50","30.00","1.949168139161350e+00","1.302804835708330e+00","-1.098085557914410e+00","1.345090675899310e+00"
"-87.45","30.00","1.963916943133880e+00","1.280720180738820e+00","-1.079709628671470e+00","1.359766481469690e+00"
"-87.40","30.00","1.978408916401800e+00","1.258464508189600e+00","-1.061133371714520e+00","1.374209528388360e+00"
"-87.35","30.00","1.992642016562220e+00","1.236040879453710e+00","-1.042359600557770e+00","1.388417093657240e+00"
"-87.30","30.00","2.006614238485400e+00","1.213452381098090e+00","-1.023391165401800e+00","1.402386487398740e+00"
"-87.25","30.00","2.020323614634730e+00","1.190702124401010e+00","-1.004230952748150e+00","1.416115053347420e+00"
"-87.20","30.00","2.033768215380740e+00","1.167793244885320e+00","-9.848818850072660e-01","1.429600169337040e+00"
"-87.15","30.00","2.046946149309330e+00","1.144728901847600e+00","-9.653469201000160e-01","1.442839247783110e+00"
"-87.10","30.00","2.059855563523950e+00","1.121512277883180e+00","-9.456290510525810e-01","1.455829736160790e+00"
"-87.05","30.00","2.072494643941830e+00","1.098146578407390e+00","-9.257313055850440e-01","1.468569117478010e+00"
"-87.00","30.00","2.084861615584100e+00","1.074635031172720e+00","-9.056567456934850e-01","1.481054910743730e+00"
"-86.95","30.00","2.096954742859760e+00","1.050980885782380e+00","-8.854084672259031e-01","1.493284671431360e+00"
"-86.90","30.00","2.108772329843580e+00","1.027187413199970e+00","-8.649895994517079e-01","1.505255991937110e+00"
"-86.85","30.00","2.120312720547680e+00","1.003257905255620e+00","-8.444033046251550e-01","1.516966502033220e+00"
"-86.80","30.00","2.131574299186900e+00","9.791956741485270e-01","-8.236527775425730e-01","1.528413869316130e+00"
"-86.75","30.00","2.142555490437770e+00","9.550040519460590e-01","-8.027412450935461e-01","1.539595799649230e+00"
"-86.70","30.00","2.153254759691260e+00","9.306863900793670e-01","-7.816719658060380e-01","1.550510037600450e+00"
"-86.65","30.00","2.163670613298940e+00","9.062460588357850e-01","-7.604482293856170e-01","1.561154366874210e+00"
"-86.60","30.00","2.173801598812830e+00","8.816864468479320e-01","-7.390733562487640e-01","1.571526610738080e+00"
"-86.55","30.00","2.183646305218660e+00","8.570109605797570e-01","-7.175506970504220e-01","1.581624632443710e+00"
"-86.50","30.00","2.193203363162650e+00","8.322230238093600e-01","-6.958836322056871e-01","1.591446335642130e+00"
"-86.45","30.00","2.202471445171660e+00","8.073260771090039e-01","-6.740755714059310e-01","1.600989664793320e+00"
"-86.40","30.00","2.211449265866730e+00","7.823235773221420e-01","-6.521299531292400e-01","1.610252605569970e+00"
"-86.35","30.00","2.220135582169960e+00","7.572189970376730e-01","-6.300502441453720e-01","1.619233185255280e+00"
"-86.30","30.00","2.228529193504700e+00","7.320158240614650e-01","-6.078399390151950e-01","1.627929473134830e+00"
"-86.25","30.00","2.236628941988990e+00","7.067175608852310e-01","-5.855025595847509e-01","1.636339580882420e+00"
"-86.20","30.00","2.244433712622220e+00","6.813277241528960e-01","-5.630416544740090e-01","1.644461662939730e+00"
"-86.15","30.00","2.251942433464970e+00","6.558498441245030e-01","-5.404607985603680e-01","1.652293916889790e+00"
"-86.10","30.00","2.259154075812080e+00","6.302874641377040e-01","-5.177635924569760e-01","1.659834583824220e+00"
"-86.05","30.00","2.266067654358740e+00","6.046441400670590e-01","-4.949536619859990e-01","1.667081948704090e+00"
"-86.00","30.00","2.272682227359790e+00","5.789234397810410e-01","-4.720346576468050e-01","1.674034340714360e+00"
"-85.95","30.00","2.278996896781970e+00","5.531289425970600e-01","-4.490102540793010e-01","1.680690133611860e+00"
"-85.90","30.00","2.285010808449280e+00","5.272642387343630e-01","-4.258841495223390e-01","1.687047746066720e+00"
"-85.85","30.00","2.290723152181360e+00","5.013329287650899e-01","-4.026600652673890e-01","1.693105641997130e+00"
"-85.80","30.00","2.296133161924800e+00","4.753386230635210e-01","-3.793417451075470e-01","1.698862330897500e+00"
"-85.75","30.00","2.301240115877450e+00","4.492849412535120e-01","-3.559329547818650e-01","1.704316368159780e+00"
"-85.70","30.00","2.306043336605650e+00","4.231755116543360e-01","-3.324374814151940e-01","1.709466355388000e+00"
"-85.65","30.00","2.310542191154390e+00","3.970139707249820e-01","-3.088591329536170e-01","1.714310940705980e+00"
"-85.60","30.00","2.314736091150320e+00","3.708039625069640e-01","-2.852017375954670e-01","1.718848819057980e+00"
"-85.55","30.00","2.318624492897650e+00","3.445491380658480e-01","-2.614691432181700e-01","1.723078732502470e+00"
"-85.50","30.00","2.322206897466990e+00","3.182531549313510e-01","-2.376652168007700e-01","1.726999470498740e+00"
"-85.45","30.00","2.325482850776850e+00","2.919196765364190e-01","-2.137938438425050e-01","1.730609870186460e+00"
"-85.40","30.00","2.328451943668100e+00","2.655523716551420e-01","-1.898589277772980e-01","1.733908816658010e+00"
"-85.35","30.00","2.331113811971210e+00","2.391549138396820e-01","-1.658643893843500e-01","1.736895243223590e+00"
"-85.30","30.00","2.333468136566230e+00","2.127309808563740e-01","-1.418141661949640e-01","1.739568131669030e+00"
"-85.25","30.00","2.335514643435600e+00","1.862842541208800e-01","-1.177122118955370e-01","1.741926512506270e+00"
"-85.20","30.00","2.337253103709670e+00","1.598184181327830e-01","-9.356249572699669e-02","1.743969465216430e+00"
"-85.15","30.00","2.338683333705080e+00","1.333371599095200e-01","-6.936900188069869e-02","1.745696118485400e+00"
"-85.10","30.00","2.339805194955740e+00","1.068441684197410e-01","-4.513572889079750e-02","1.747105650431950e+00"
"-85.05","30.00","2.340618594236710e+00","8.034313401634011e-02","-2.086668902336630e-02","1.748197288828320e+00"
"-85.00","30.00","2.341123483580660e+00","5.383774786907190e-02","3.434092337852400e-03","1.748970311313130e+00"
"-84.95","30.00","2.341319860287210e+00","2.733170139699560e-02","2.776257730877710e-02","1.749424045596710e+00"
"-84.90","30.00","2.341207766924870e+00","8.286857007749000e-04","5.211471612540780e-02","1.749557869658680e+00"
"-84.85","30.00","2.340787291325770e+00","-2.566760900512610e-02","7.648644776725290e-02","1.749371211937850e+00"
"-84.80","30.00","2.340058566573110e+00","-5.215349396008600e-02","1.008737005835580e-01","1.748863551514270e+00"
"-84.75","30.00","2.339021770981290e+00","-7.862528242494431e-02","1.252723929224090e-01","1.748034418283490e+00"
"-84.70","30.00","2.337677128068860e+00","-1.050792902492250e-01","1.496784337623660e-01","1.746883393122970e+00"
"-84.65","30.00","2.336024906524050e+00","-1.315118364382100e-01","1.740877233468330e-01","1.745410108050550e+00"
"-84.60","30.00","2.334065420163170e+00","-1.579192437194080e-01","1.984961538207990e-01","1.743614246374950e+00"
"-84.55","30.00","2.331799027881680e+00","-1.842978391085720e-01","2.228996098699480e-01","1.741495542838370e+00"
"-84.50","30.00","2.329226133598020e+00","-2.106439544750740e-01","2.472939693621000e-01","1.739053783751020e+00"
"-84.45","30.00","2.326347186190150e+00","-2.369539271066010e-01","2.716751039907860e-01","1.736288807117550e+00"
"-84.40","30.00","2.323162679424920e+00","-2.632241002729620e-01","2.960388799208920e-01","1.733200502755510e+00"
"-84.35","30.00","2.319673151880200e+00","-2.894508237890500e-01","3.203811584362790e-01","1.729788812405570e+00"
"-84.30","30.00","2.315879186859690e+00","-3.156304545767180e-01","3.446977965892040e-01","1.726053729833690e+00"
"-84.25","30.00","2.311781412300680e+00","-3.417593572256930e-01","3.689846478516230e-01","1.721995300925060e+00"
"-84.20","30.00","2.307380500674510e+00","-3.678339045531450e-01","3.932375627680160e-01","1.717613623769800e+00"
"-84.15","30.00","2.302677168879900e+00","-3.938504781620730e-01","4.174523896098370e-01","1.712908848740550e+00"
"-84.10","30.00","2.297672178129100e+00","-4.198054689982320e-01","4.416249750313550e-01","1.707881178561660e+00"
"-84.05","30.00","2.292366333826920e+00","-4.456952779056500e-01","4.657511647268740e-01","1.702530868370200e+00"
"-84.00","30.00","2.286760485442640e+00","-4.715163161805530e-01","4.898268040891700e-01","1.696858225768620e+00"
"-83.95","30.00","2.280855526374790e+00","-4.972650061236020e-01","5.138477388690400e-01","1.690863610869080e+00"
"-83.90","30.00","2.274652393808890e+00","-5.229377815903810e-01","5.378098158358600e-01","1.684547436329510e+00"
"-83.85","30.00","2.268152068568110e+00","-5.485310885400960e-01","5.617088834390910e-01","1.677910167381170e+00"
"-83.80","30.00","2.261355574956930e+00","-5.740413855822190e-01","5.855407924705370e-01","1.670952321848010e+00"
"-83.75","30.00","2.254263980597720e+00","-5.994651445212200e-01","6.093013967273520e-01","1.663674470157450e+00"
"-83.70","30.00","2.246878396260450e+00","-6.247988508990689e-01","6.329865536755770e-01","1.656077235342900e+00"
"-83.65","30.00","2.239199975685350e+00","-6.500390045356090e-01","6.565921251142049e-01","1.648161293037790e+00"
"-83.60","30.00","2.231229915398740e+00","-6.751821200665710e-01","6.801139778395910e-01","1.639927371461160e+00"
"-83.55","30.00","2.222969454521870e+00","-7.002247274791520e-01","7.035479843101030e-01","1.631376251394860e+00"
"-83.50","30.00","2.214419874572980e+00","-7.251633726452140e-01","7.268900233109810e-01","1.622508766152270e+00"
"-83.45","30.00","2.205582499262520e+00","-7.499946178518190e-01","7.501359806192061e-01","1.613325801538550e+00"
"-83.40","30.00","2.196458694281500e+00","-7.747150423291180e-01","7.732817496683030e-01","1.603828295802420e+00"
"-83.35","30.00","2.187049867083250e+00","-7.993212427754880e-01","7.963232322129780e-01","1.594017239579570e+00"
"-83.30","30.00","2.177357466658260e+00","-8.238098338797740e-01","8.192563389934350e-01","1.583893675827460e+00"
"-83.25","30.00","2.167382983302500e+00","-8.481774488407240e-01","8.420769903994010e-01","1.573458699751770e+00"
"-83.20","30.00","2.157127948379010e+00","-8.724207398832590e-01","8.647811171335280e-01","1.562713458724280e+00"
"-83.15","30.00","2.146593934072870e+00","-8.965363787717210e-01","8.873646608742660e-01","1.551659152192410e+00"
"-83.10","30.00","2.135782553139730e+00","-9.205210573198860e-01","9.098235749379670e-01","1.540297031580150e+00"
"-83.05","30.00","2.124695458647650e+00","-9.443714878977240e-01","9.321538249401899e-01","1.528628400180650e+00"
"-83.00","30.00","2.113334343712600e+00","-9.680844039347900e-01","9.543513894560580e-01","1.516654613040280e+00"
"-82.95","30.00","2.101700941227450e+00","-9.916565604201460e-01","9.764122606795580e-01","1.504377076834310e+00"
"-82.90","30.00","2.089797023584630e+00","-1.015084734398770e+00","9.983324450816921e-01","1.491797249734080e+00"
"-82.85","30.00","2.077624402392380e+00","-1.038365725464310e+00","1.020107964067340e+00","1.478916641265820e+00"
"-82.80","30.00","2.065184928184780e+00","-1.061496356248200e+00","1.041734854630770e+00","1.465736812160980e+00"
"-82.75","30.00","2.052480490125510e+00","-1.084473472904950e+00","1.063209170009670e+00","1.452259374198230e+00"
"-82.70","30.00","2.039513015705390e+00","-1.107293945593550e+00","1.084526980337520e+00","1.438485990037030e+00"
"-82.65","30.00","2.026284470433830e+00","-1.129954668954990e+00","1.105684373294360e+00","1.424418373042840e+00"
"-82.60","30.00","2.012796857524150e+00","-1.152452562585740e+00","1.126677454755660e+00","1.410058287103990e+00"
"-82.55","30.00","1.999052217572890e+00","-1.174784571507030e+00","1.147502349439320e+00","1.395407546440190e+00"
"-82.50","30.00","1.985052628233140e+00","-1.196947666630140e+00","1.168155201550590e+00","1.380468015402760e+00"
"-82.45","30.00","1.970800203881920e+00","-1.218938845217190e+00","1.188632175424910e+00","1.365241608266550e+00"
"-82.40","30.00","1.956297095281720e+00","-1.240755131337820e+00","1.208929456168460e+00","1.349730289013610e+00"
"-82.35","30.00","1.941545489236190e+00","-1.262393576321300e+00","1.229043250296420e+00","1.333936071108550e+00"
"-82.30","30.00","1.926547608240180e+00","-1.283851259204210e+00","1.248969786368630e+00","1.317861017265830e+00"
"-82.25","30.00","1.911305710123920e+00","-1.305125287173520e+00","1.268705315622870e+00","1.301507239208700e+00"
"-82.20","30.00","1.895822087691750e+00","-1.326212796005110e+00","1.288246112605320e+00","1.284876897420040e+00"
"-82.15","30.00","1.880099068355110e+00","-1.347110950497460e+00","1.307588475798330e+00","1.267972200885160e+00"
"-82.10","30.00","1.864139013760170e+00","-1.367816944900680e+00","1.326728728245230e+00","1.250795406826340e+00"
"-82.05","30.00","1.847944319409950e+00","-1.388328003340550e+00","1.345663218172170e+00","1.233348820429440e+00"
"-82.00","30.00","1.831517414281010e+00","-1.408641380237760e+00","1.364388319606940e+00","1.215634794562430e+00"
"-81.95","30.00","1.814860760434930e+00","-1.428754360722080e+00","1.382900432994480e+00","1.197655729485890e+00"
"-81.90","30.00","1.797976852624480e+00","-1.448664261041480e+00","1.401195985809110e+00","1.179414072555630e+00"
"-81.85","30.00","1.780868217894620e+00","-1.468368428966090e+00","1.419271433163440e+00","1.160912317917350e+00"
"-81.80","30.00","1.763537415178380e+00","-1.487864244187020e+00","1.437123258413590e+00","1.142153006193420e+00"
"-81.75","30.00","1.745987034887730e+00","-1.507149118709860e+00","1.454747973761030e+00","1.123138724161840e+00"
"-81.70","30.00","1.728219698499440e+00","-1.526220497242880e+00","1.472142120850440e+00","1.103872104427400e+00"
"-81.65","30.00","1.710238058136060e+00","-1.545075857579780e+00","1.489302271363970e+00","1.084355825085100e+00"
"-81.60","30.00","1.692044796142070e+00","-1.563712710977080e+00","1.506225027611430e+00","1.064592609375850e+00"
"-81.55","30.00","1.673642624655260e+00","-1.582128602525850e+00","1.522907023116580e+00","1.044585225334550e+00"
"-81.50","30.00","1.655034285173420e+00","-1.600321111518000e+00","1.539344923199150e+00","1.024336485430540e+00"
"-81.45","30.00","1.636222548116470e+00","-1.618287851806790e+00","1.555535425552790e+00","1.003849246200470e+00"
"-81.40","30.00","1.617210212383980e+00","-1.636026472161780e+00","1.571475260818590e+00","9.831264078736980e-01"
"-81.35","30.00","1.598000104908270e+00","-1.653534656617900e+00","1.587161193154230e+00","9.621709139902510e-01"
"-81.30","30.00","1.578595080203170e+00","-1.670810124818690e+00","1.602590020798610e+00","9.409857510113500e-01"
"-81.25","30.00","1.558998019908400e+00","-1.687850632353820e+00","1.617758576631840e+00","9.195739479225860e-01"
"-81.20","30.00","1.539211832329730e+00","-1.704653971090510e+00","1.632663728730520e+00","8.979385758298239e-01"
"-81.15","30.00","1.519239451975040e+00","-1.721217969499040e+00","1.647302380918310e+00","8.760827475478939e-01"
"-81.10","30.00","1.499083839086290e+00","-1.737540492972220e+00","1.661671473311410e+00","8.540096171820650e-01"
"-81.05","30.00","1.478747979167500e+00","-1.753619444138750e+00","1.675767982859240e+00","8.317223797024870e-01"
"-81.00","30.00","1.458234882508810e+00","-1.769452763170470e+00","1.689588923879890e+00","8.092242705114450e-01"
"-80.95","30.00","1.437547583706690e+00","-1.785038428083390e+00","1.703131348590490e+00","7.865185650037640e-01"
"-80.90","30.00","1.416689141180490e+00","-1.800374455032490e+00","1.716392347632220e+00","7.636085781202270e-01"
"-80.85","30.00","1.395662636685240e+00","-1.815458898600230e+00","1.729369050590020e+00","7.404976638941030e-01"
"-80.80","30.00","1.374471174820940e+00","-1.830289852078730e+00","1.742058626506830e+00","7.171892149909930e-01"
"-80.75","30.00","1.353117882538270e+00","-1.844865447745580e+00","1.754458284392250e+00","6.936866622417850e-01"
"-80.70","30.00","1.331605908640970e+00","-1.859183857133200e+00","1.766565273725650e+00","6.699934741690901e-01"
"-80.65","30.00","1.309938423284900e+00","-1.873243291291790e+00","1.778376884953460e+00","6.461131565070450e-01"
"-80.60","30.00","1.288118617473750e+00","-1.887042001045650e+00","1.789890449980710e+00","6.220492517145640e-01"
"-80.55","30.00","1.266149702551760e+00","-1.900578277243140e+00","1.801103342656700e+00","5.978053384822301e-01"
"-80.50","30.00","1.244034909693240e+00","-1.913850450999860e+00","1.812012979254650e+00","5.733850312326930e-01"
"-80.45","30.00","1.221777489389150e+00","-1.926856893935310e+00","1.822616818945310e+00","5.487919796148830e-01"
"-80.40","30.00","1.199380710930850e+00","-1.939596018402870e+00","1.832912364264370e+00","5.240298679919710e-01"
"-80.35","30.00","1.176847861890950e+00","-1.952066277713100e+00","1.842897161573810e+00","4.991024149231250e-01"
"-80.30","30.00","1.154182247601510e+00","-1.964266166350210e+00","1.852568801516700e+00","4.740133726392820e-01"
"-80.25","30.00","1.131387190629610e+00","-1.976194220181850e+00","1.861924919465830e+00","4.487665265129120e-01"
"-80.20","30.00","1.108466030250370e+00","-1.987849016662130e+00","1.870963195965750e+00","4.233656945217960e-01"
"-80.15","30.00","1.085422121917480e+00","-1.999229175027670e+00","1.879681357168320e+00","3.978147267070860e-01"
"-80.10","30.00","1.062258836731490e+00","-2.010333356486950e+00","1.888077175261630e+00","3.721175046255530e-01"
"-80.05","30.00","1.038979560905750e+00","-2.021160264402610e+00","1.896148468892170e+00","3.462779407962140e-01"
"-80.00","30.00","1.015587695230160e+00","-2.031708644466950e+00","1.903893103580350e+00","3.202999781413270e-01"
"-79.95","30.00","9.920866545329250e-01","-2.041977284870450e+00","1.911308992129040e+00","2.941875894219240e-01"
"-79.90","30.00","9.684798671402191e-01","-2.051965016463300e+00","1.918394095025300e+00","2.679447766679460e-01"
"-79.85","30.00","9.447707743340330e-01","-2.061670712909950e+00","1.925146420835030e+00","2.415755706030250e-01"
"-79.80","30.00","9.209628298082040e-01","-2.071093290836610e+00","1.931564026590660e+00","2.150840300641020e-01"
"-79.75","30.00","8.970594991226650e-01","-2.080231709971810e+00","1.937645018171620e+00","1.884742414157760e-01"
"-79.70","30.00","8.730642591561510e-01","-2.089084973279770e+00","1.943387550677650e+00","1.617503179597200e-01"
"-79.65","30.00","8.489805975573440e-01","-2.097652127086770e+00","1.948789828794900e+00","1.349163993390710e-01"
"-79.60","30.00","8.248120121946100e-01","-2.105932261200440e+00","1.953850107154570e+00","1.079766509379710e-01"
"-79.55","30.00","8.005620106043621e-01","-2.113924509021870e+00","1.958566690684310e+00","8.093526327632369e-02"
"-79.50","30.00","7.762341094381860e-01","-2.121628047650640e+00","1.962937934952060e+00","5.379645139982320e-02"
"-79.45","30.00","7.518318339088280e-01","-2.129042097982730e+00","1.966962246502380e+00","2.656445426546110e-02"
"-79.40","30.00","7.273587172351450e-01","-2.136165924801180e+00","1.970638083185250e+00","-7.564658775000000e-04"
"-79.35","30.00","7.028183000860110e-01","-2.142998836859750e+00","1.973963954477190e+00","-2.816202411098470e-02"
"-79.30","30.00","6.782141300234620e-01","-2.149540186959200e+00","1.976938421794690e+00","-5.564791347580240e-02"
"-79.25","30.00","6.535497609449710e-01","-2.155789372016600e+00","1.979560098799900e+00","-8.320980560361881e-02"
"-79.20","30.00","6.288287525251161e-01","-2.161745833127250e+00","1.981827651698470e+00","-1.108433513529850e-01"
"-79.15","30.00","6.040546696565920e-01","-2.167409055619550e+00","1.983739799529560e+00","-1.385441814494280e-01"
"-79.10","30.00","5.792310818907900e-01","-2.172778569102620e+00","1.985295314447930e+00","-1.663079071294180e-01"
"-79.05","30.00","5.543615628779840e-01","-2.177853947506650e+00","1.986493021998030e+00","-1.941301207881160e-01"
"-79.00","30.00","5.294496898071510e-01","-2.182634809116180e+00","1.987331801380110e+00","-2.220063966309370e-01"
"-78.95","30.00","5.044990428456260e-01","-2.187120816596010e+00","1.987810585708220e+00","-2.499322913286270e-01"
"-78.90","30.00","4.795132045786630e-01","-2.191311677010070e+00","1.987928362260070e+00","-2.779033446758700e-01"
"-78.85","30.00","4.544957594489430e-01","-2.195207141832890e+00","1.987684172718830e+00","-3.059150802533210e-01"
"-78.80","30.00","4.294502931961830e-01","-2.198807006954060e+00","1.987077113406580e+00","-3.339630060929140e-01"
"-78.75","30.00","4.043803922969130e-01","-2.202111112675340e+00","1.986106335509610e+00","-3.620426153463720e-01"
"-78.70","30.00","3.792896434044710e-01","-2.205119343700660e+00","1.984771045295340e+00","-3.901493869568350e-01"
"-78.65","30.00","3.541816327894290e-01","-2.207831629118860e+00","1.983070504320960e+00","-4.182787863334480e-01"
"-78.60","30.00","3.290599457804640e-01","-2.210247942379350e+00","1.981004029633690e+00","-4.464262660288040e-01"
"-78.55","30.00","3.039281662057130e-01","-2.212368301260470e+00","1.978570993962570e+00","-4.745872664192170e-01"
