"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","34.00","8.024295258029860e-01","2.055478674790710e+00","-1.713948084883320e+00","3.345002631111160e-01"
"-89.95","34.00","8.262068944745971e-01","2.046329627140600e+00","-1.709004494904120e+00","3.568137117386510e-01"
"-89.90","34.00","8.498799352735510e-01","2.036900040046160e+00","-1.703772747297200e+00","3.790709326671160e-01"
"-89.85","34.00","8.734452681732900e-01","2.027191105906110e+00","-1.698253353450380e+00","4.012682457643700e-01"
"-89.80","34.00","8.968995267616450e-01","2.017204058735580e+00","-1.692446871417950e+00","4.234019740565780e-01"
"-89.75","34.00","9.202393587646650e-01","2.006940174011320e+00","-1.686353905926860e+00","4.454684443192540e-01"
"-89.70","34.00","9.434614265685800e-01","1.996400768510230e+00","-1.679975108375360e+00","4.674639876689170e-01"
"-89.65","34.00","9.665624077399910e-01","1.985587200141180e+00","-1.673311176824050e+00","4.893849401553700e-01"
"-89.60","34.00","9.895389955441110e-01","1.974500867770090e+00","-1.666362855979490e+00","5.112276433544570e-01"
"-89.55","34.00","1.012387899461020e+00","1.963143211038350e+00","-1.659130937170140e+00","5.329884449612230e-01"
"-89.50","34.00","1.035105845699850e+00","1.951515710174640e+00","-1.651616258314790e+00","5.546636993833840e-01"
"-89.45","34.00","1.057689577710690e+00","1.939619885800000e+00","-1.643819703883370e+00","5.762497683349660e-01"
"-89.40","34.00","1.080135856694310e+00","1.927457298726450e+00","-1.635742204850150e+00","5.977430214300360e-01"
"-89.35","34.00","1.102441462109500e+00","1.915029549748870e+00","-1.627384738639350e+00","6.191398367764960e-01"
"-89.30","34.00","1.124603192177930e+00","1.902338279430490e+00","-1.618748329063130e+00","6.404366015696970e-01"
"-89.25","34.00","1.146617864386550e+00","1.889385167881700e+00","-1.609834046251960e+00","6.616297126859390e-01"
"-89.20","34.00","1.168482315987250e+00","1.876171934532530e+00","-1.600643006577360e+00","6.827155772755820e-01"
"-89.15","34.00","1.190193404493960e+00","1.862700337898510e+00","-1.591176372566940e+00","7.036906133558850e-01"
"-89.10","34.00","1.211748008176880e+00","1.848972175340250e+00","-1.581435352811960e+00","7.245512504032400e-01"
"-89.05","34.00","1.233143026553790e+00","1.834989282816510e+00","-1.571421201867100e+00","7.452939299448620e-01"
"-89.00","34.00","1.254375380878490e+00","1.820753534630990e+00","-1.561135220142670e+00","7.659151061497950e-01"
"-88.95","34.00","1.275442014626190e+00","1.806266843172730e+00","-1.550578753789150e+00","7.864112464191210e-01"
"-88.90","34.00","1.296339893975690e+00","1.791531158650280e+00","-1.539753194574160e+00","8.067788319752620e-01"
