"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","80.00","-2.237338684096240e-02","7.780141993776780e-01","-1.564192849138850e+00","-4.084276535966060e-01"
"-89.95","80.00","-8.904134056806999e-03","7.729893218227351e-01","-1.566297042149210e+00","-3.879904842324790e-01"
"-89.90","80.00","4.477102681571300e-03","7.677647377521860e-01","-1.568136239287600e+00","-3.675394571074140e-01"
"-89.85","80.00","1.776757524082270e-02","7.623415944668001e-01","-1.569710228143780e+00","-3.470779699024670e-01"
"-89.80","80.00","3.096454893160110e-02","7.567210757710970e-01","-1.571018839530740e+00","-3.266094248418110e-01"
"-89.75","80.00","4.406530298754170e-02","7.509044018227660e-01","-1.572061947574660e+00","-3.061372281440050e-01"
"-89.70","80.00","5.706713104255410e-02","7.448928289757640e-01","-1.572839469797940e+00","-2.856647894717260e-01"
"-89.65","80.00","6.996734160639020e-02","7.386876496171541e-01","-1.573351367195180e+00","-2.651955213799390e-01"
"-89.60","80.00","8.276325853838010e-02","7.322901919976740e-01","-1.573597644302100e+00","-2.447328387626520e-01"
"-89.55","80.00","9.545222151926799e-02","7.257018200560740e-01","-1.573578349257450e+00","-2.242801582983280e-01"
"-89.50","80.00","1.080315865210720e-01","7.189239332372130e-01","-1.573293573857770e+00","-2.038408978940020e-01"
"-89.45","80.00","1.204987262748450e-01","7.119579663039840e-01","-1.572743453605010e+00","-1.834184761283100e-01"
"-89.40","80.00","1.328510307362950e-01","7.048053891430520e-01","-1.571928167747130e+00","-1.630163116934300e-01"
"-89.35","80.00","1.450859075491750e-01","6.974677065644520e-01","-1.570847939311410e+00","-1.426378228359870e-01"
"-89.30","80.00","1.572007825063320e-01","6.899464580950611e-01","-1.569503035130680e+00","-1.222864267971810e-01"
"-89.25","80.00","1.691931000083900e-01","6.822432177659650e-01","-1.567893765862290e+00","-1.019655392520190e-01"
"-89.20","80.00","1.810603235199000e-01","6.743595938937850e-01","-1.566020485999910e+00","-8.167857374796410e-02"
"-89.15","80.00","1.927999360229890e-01","6.662972288559460e-01","-1.563883593878120e+00","-6.142894114284910e-02"
"-89.10","80.00","2.044094404683100e-01","6.580577988599290e-01","-1.561483531669700e+00","-4.122004904240060e-02"
"-89.05","80.00","2.158863602232930e-01","6.496430137065869e-01","-1.558820785375750e+00","-2.105530123729870e-02"
"-89.00","80.00","2.272282395175920e-01","6.410546165474620e-01","-1.555895884808460e+00","-9.380971399088000e-04"
"-88.95","80.00","2.384326438856420e-01","6.322943836362530e-01","-1.552709403566710e+00","1.912816877920160e-02"
"-88.90","80.00","2.494971606062510e-01","6.233641240743580e-01","-1.549261959004310e+00","3.914010755487200e-02"
"-88.85","80.00","2.604193991391660e-01","6.142656795505980e-01","-1.545554212190940e+00","5.909433629100340e-02"
"-88.80","80.00","2.711969915584760e-01","6.050009240751560e-01","-1.541586867865890e+00","7.898747872411201e-02"
"-88.75","80.00","2.818275929828790e-01","5.955717637077210e-01","-1.537360674384430e+00","9.881616578681809e-02"
"-88.70","80.00","2.923088820026260e-01","5.859801362799190e-01","-1.532876423656860e+00","1.185770361710000e-01"
"-88.65","80.00","3.026385611031260e-01","5.762280111120640e-01","-1.528134951080300e+00","1.382667368906280e-01"
"-88.60","80.00","3.128143570851240e-01","5.663173887242590e-01","-1.523137135463170e+00","1.578819238441660e-01"
"-88.55","80.00","3.228340214813720e-01","5.562503005419130e-01","-1.517883898942320e+00","1.774192623764270e-01"
"-88.50","80.00","3.326953309697240e-01","5.460288085956549e-01","-1.512376206892910e+00","1.968754278398040e-01"
"-88.45","80.00","3.423960877825740e-01","5.356550052157790e-01","-1.506615067830950e+00","2.162471061547700e-01"
"-88.40","80.00","3.519341201125540e-01","5.251310127212050e-01","-1.500601533308560e+00","2.355309943695230e-01"
"-88.35","80.00","3.613072825144490e-01","5.144589831030020e-01","-1.494336697801880e+00","2.547238012187700e-01"
"-88.30","80.00","3.705134563032110e-01","5.036410977025670e-01","-1.487821698591810e+00","2.738222476814260e-01"
"-88.25","80.00","3.795505499480570e-01","4.926795668844360e-01","-1.481057715637350e+00","2.928230675372700e-01"
"-88.20","80.00","3.884164994625090e-01","4.815766297038480e-01","-1.474045971441710e+00","3.117230079223090e-01"
"-88.15","80.00","3.971092687903750e-01","4.703345535690710e-01","-1.466787730911200e+00","3.305188298829250e-01"
"-88.10","80.00","4.056268501875450e-01","4.589556338985490e-01","-1.459284301206810e+00","3.492073089285720e-01"
"-88.05","80.00","4.139672645995550e-01","4.474421937729360e-01","-1.451537031588600e+00","3.677852355829480e-01"
"-88.00","80.00","4.221285620348720e-01","4.357965835820280e-01","-1.443547313252810e+00","3.862494159336460e-01"
"-87.95","80.00","4.301088219337960e-01","4.240211806667120e-01","-1.435316579161830e+00","4.045966721800850e-01"
"-87.90","80.00","4.379061535328990e-01","4.121183889559420e-01","-1.426846303866940e+00","4.228238431796360e-01"
"-87.85","80.00","4.455186962250040e-01","4.000906385987890e-01","-1.418138003323880e+00","4.409277849919050e-01"
"-87.80","80.00","4.529446199145470e-01","3.879403855916810e-01","-1.409193234701260e+00","4.589053714209880e-01"
"-87.75","80.00","4.601821253683450e-01","3.756701114008070e-01","-1.400013596181890e+00","4.767534945557550e-01"
"-87.70","80.00","4.672294445616200e-01","3.632823225798200e-01","-1.390600726756910e+00","4.944690653078700e-01"
"-87.65","80.00","4.740848410192890e-01","3.507795503828460e-01","-1.380956306012880e+00","5.120490139476150e-01"
"-87.60","80.00","4.807466101523960e-01","3.381643503728990e-01","-1.371082053911850e+00","5.294902906373260e-01"
"-87.55","80.00","4.872130795896730e-01","3.254393020257340e-01","-1.360979730564290e+00","5.467898659624090e-01"
"-87.50","80.00","4.934826095041330e-01","3.126070083292010e-01","-1.350651135995100e+00","5.639447314598161e-01"
"-87.45","80.00","4.995535929346560e-01","2.996700953781890e-01","-1.340098109902590e+00","5.809519001438720e-01"
"-87.40","80.00","5.054244561024850e-01","2.866312119652020e-01","-1.329322531410500e+00","5.978084070293890e-01"
"-87.35","80.00","5.110936587225980e-01","2.734930291666290e-01","-1.318326318813130e+00","6.145113096519420e-01"
"-87.30","80.00","5.165596943098790e-01","2.602582399248100e-01","-1.307111429313560e+00","6.310576885852690e-01"
"-87.25","80.00","5.218210904800470e-01","2.469295586258870e-01","-1.295679858755000e+00","6.474446479556381e-01"
"-87.20","80.00","5.268764092452580e-01","2.335097206735930e-01","-1.284033641345340e+00","6.636693159531361e-01"
"-87.15","80.00","5.317242473043570e-01","2.200014820590180e-01","-1.272174849374890e+00","6.797288453397450e-01"
"-87.10","80.00","5.363632363277050e-01","2.064076189263780e-01","-1.260105592927360e+00","6.956204139541941e-01"
"-87.05","80.00","5.407920432365270e-01","1.927309271349230e-01","-1.247828019584190e+00","7.113412252133750e-01"
"-87.00","80.00","5.450093704767430e-01","1.789742218169900e-01","-1.235344314122080e+00","7.268885086103750e-01"
"-86.95","80.00","5.490139562872060e-01","1.651403369323580e-01","-1.222656698204070e+00","7.422595202088730e-01"
"-86.90","80.00","5.528045749623181e-01","1.512321248188580e-01","-1.209767430063820e+00","7.574515431340090e-01"
"-86.85","80.00","5.563800371089620e-01","1.372524557394170e-01","-1.196678804183480e+00","7.724618880594351e-01"
"-86.80","80.00","5.597391898976950e-01","1.232042174255740e-01","-1.183393150965060e+00","7.872878936905910e-01"
"-86.75","80.00","5.628809173081750e-01","1.090903146174980e-01","-1.169912836395200e+00","8.019269272440870e-01"
"-86.70","80.00","5.658041403687450e-01","9.491366860066240e-02","-1.156240261703740e+00","8.163763849230889e-01"
"-86.65","80.00","5.685078173901510e-01","8.067721673916710e-02","-1.142377863015700e+00","8.306336923886330e-01"
"-86.60","80.00","5.709909441933499e-01","6.638391200586510e-02","-1.128328110997120e+00","8.446963052267810e-01"
"-86.55","80.00","5.732525543313191e-01","5.203672250931590e-02","-1.114093510494530e+00","8.585617094114980e-01"
"-86.50","80.00","5.752917193048980e-01","3.763863101763700e-02","-1.099676600168280e+00","8.722274217632880e-01"
"-86.45","80.00","5.771075487725580e-01","2.319263447937680e-02","-1.085079952119600e+00","8.856909904033170e-01"
"-86.40","80.00","5.786991907540771e-01","8.701743541456799e-03","-1.070306171511680e+00","8.989499952031000e-01"
"-86.35","80.00","5.800658318280890e-01","-5.831017935739400e-03","-1.055357896184580e+00","9.120020482295850e-01"
"-86.30","80.00","5.812066973234620e-01","-2.040261336602800e-02","-1.040237796264260e+00","9.248447941855760e-01"
"-86.25","80.00","5.821210515044550e-01","-3.500999392781040e-02","-1.024948573765500e+00","9.374759108454340e-01"
"-86.20","80.00","5.828081977496370e-01","-4.965009905702910e-02","-1.009492962189140e+00","9.498931094859320e-01"
"-86.15","80.00","5.832674787245150e-01","-6.431985694266240e-02","-9.938737261133180e-01","9.620941353122020e-01"
"-86.10","80.00","5.834982765478480e-01","-7.901618502466630e-02","-9.780936607790550e-01","9.740767678787340e-01"
"-86.05","80.00","5.835000129515990e-01","-9.373599049427241e-02","-9.621555916700890e-01","9.858388215052670e-01"
