"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","27.00","1.047155929353680e+00","2.180956544574460e+00","-1.702309813629580e+00","4.120299584036640e-01"
"-89.95","27.00","1.071737593382960e+00","2.169743318183690e+00","-1.696136491868260e+00","4.341782885162690e-01"
"-89.90","27.00","1.096194566755370e+00","2.158245682252200e+00","-1.689676673079680e+00","4.562531105401410e-01"
"-89.85","27.00","1.120523465305510e+00","2.146465064908350e+00","-1.682931101743490e+00","4.782507551446920e-01"
"-89.80","27.00","1.144720921514440e+00","2.134402935682840e+00","-1.675900569036450e+00","5.001675592647310e-01"
"-89.75","27.00","1.168783585029860e+00","2.122060805312880e+00","-1.668585912797170e+00","5.219998666944220e-01"
"-89.70","27.00","1.192708123183810e+00","2.109440225539630e+00","-1.660988017483180e+00","5.437440286812590e-01"
"-89.65","27.00","1.216491221508100e+00","2.096542788899040e+00","-1.653107814120470e+00","5.653964045201270e-01"
"-89.60","27.00","1.240129584247140e+00","2.083370128505940e+00","-1.644946280245360e+00","5.869533621472750e-01"
"-89.55","27.00","1.263619934868250e+00","2.069923917831620e+00","-1.636504439838800e+00","6.084112787341330e-01"
"-89.50","27.00","1.286959016569330e+00","2.056205870474760e+00","-1.627783363252980e+00","6.297665412808660e-01"
"-89.45","27.00","1.310143592783700e+00","2.042217739925850e+00","-1.618784167130410e+00","6.510155472095390e-01"
"-89.40","27.00","1.333170447682140e+00","2.027961319325070e+00","-1.609508014315290e+00","6.721547049568199e-01"
"-89.35","27.00","1.356036386672060e+00","2.013438441213680e+00","-1.599956113757310e+00","6.931804345661700e-01"
"-89.30","27.00","1.378738236893490e+00","1.998650977279030e+00","-1.590129720407750e+00","7.140891682792750e-01"
"-89.25","27.00","1.401272847712220e+00","1.983600838093040e+00","-1.580030135108030e+00","7.348773511268260e-01"
"-89.20","27.00","1.423637091209480e+00","1.968289972844480e+00","-1.569658704470570e+00","7.555414415183130e-01"
"-89.15","27.00","1.445827862668600e+00","1.952720369064690e+00","-1.559016820752100e+00","7.760779118309999e-01"
"-89.10","27.00","1.467842081058190e+00","1.936894052347250e+00","-1.548105921719270e+00","7.964832489977230e-01"
"-89.05","27.00","1.489676689511860e+00","1.920813086061230e+00","-1.536927490506700e+00","8.167539550935570e-01"
"-89.00","27.00","1.511328655804520e+00","1.904479571058330e+00","-1.525483055467430e+00","8.368865479212620e-01"
"-88.95","27.00","1.532794972825040e+00","1.887895645373760e+00","-1.513774190015780e+00","8.568775615953310e-01"
"-88.90","27.00","1.554072659045170e+00","1.871063483921080e+00","-1.501802512462580e+00","8.767235471245950e-01"
"-88.85","27.00","1.575158758984810e+00","1.853985298180980e+00","-1.489569685842880e+00","8.964210729932630e-01"
"-88.80","27.00","1.596050343673330e+00","1.836663335883970e+00","-1.477077417736130e+00","9.159667257402720e-01"
"-88.75","27.00","1.616744511107020e+00","1.819099880687090e+00","-1.464327460078710e+00","9.353571105369820e-01"
"-88.70","27.00","1.637238386702580e+00","1.801297251844770e+00","-1.451321608969050e+00","9.545888517628870e-01"
"-88.65","27.00","1.657529123746430e+00","1.783257803873740e+00","-1.438061704465180e+00","9.736585935794621e-01"
"-88.60","27.00","1.677613903839910e+00","1.764983926212130e+00","-1.424549630374770e+00","9.925630005018951e-01"
"-88.55","27.00","1.697489937340270e+00","1.746478042872850e+00","-1.410787314037810e+00","1.011298757968710e+00"
"-88.50","27.00","1.717154463797300e+00","1.727742612091120e+00","-1.396776726101680e+00","1.029862572909150e+00"
"-88.45","27.00","1.736604752385630e+00","1.708780125966460e+00","-1.382519880288890e+00","1.048251174308120e+00"
"-88.40","27.00","1.755838102332450e+00","1.689593110099050e+00","-1.368018833157470e+00","1.066461313768780e+00"
"-88.35","27.00","1.774851843340860e+00","1.670184123220450e+00","-1.353275683853820e+00","1.084489766072580e+00"
"-88.30","27.00","1.793643336008420e+00","1.650555756818940e+00","-1.338292573858370e+00","1.102333329736570e+00"
"-88.25","27.00","1.812209972241190e+00","1.630710634759310e+00","-1.323071686723800e+00","1.119988827568070e+00"
"-88.20","27.00","1.830549175662840e+00","1.610651412897380e+00","-1.307615247806070e+00","1.137453107216430e+00"
"-88.15","27.00","1.848658402019090e+00","1.590380778689100e+00","-1.291925523988060e+00","1.154723041721900e+00"
"-88.10","27.00","1.866535139577120e+00","1.569901450794470e+00","-1.276004823396090e+00","1.171795530061450e+00"
"-88.05","27.00","1.884176909520080e+00","1.549216178676260e+00","-1.259855495109230e+00","1.188667497691410e+00"
"-88.00","27.00","1.901581266336530e+00","1.528327742193550e+00","-1.243479928861330e+00","1.205335897087010e+00"
"-87.95","27.00","1.918745798204790e+00","1.507238951190220e+00","-1.226880554736060e+00","1.221797708278490e+00"
"-87.90","27.00","1.935668127372070e+00","1.485952645078480e+00","-1.210059842854760e+00","1.238049939383840e+00"
"-87.85","27.00","1.952345910528440e+00","1.464471692417440e+00","-1.193020303057300e+00","1.254089627138020e+00"
"-87.80","27.00","1.968776839175330e+00","1.442798990486840e+00","-1.175764484575930e+00","1.269913837418550e+00"
"-87.75","27.00","1.984958639988890e+00","1.420937464855880e+00","-1.158294975702040e+00","1.285519665767500e+00"
