"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","37.00","7.065873090830910e-01","1.995014193263030e+00","-1.710658857108610e+00","2.918186833664940e-01"
"-89.95","37.00","7.299368168363550e-01","1.986676537669760e+00","-1.706300792662800e+00","3.141002391647700e-01"
"-89.90","37.00","7.531899716630920e-01","1.978061040639380e+00","-1.701655095836990e+00","3.363332098331070e-01"
"-89.85","37.00","7.763434081856130e-01","1.969168802941620e+00","-1.696722179664120e+00","3.585139252494240e-01"
"-89.80","37.00","7.993937734721890e-01","1.960000966895890e+00","-1.691502503658590e+00","3.806387171826500e-01"
"-89.75","37.00","8.223377275605190e-01","1.950558716232220e+00","-1.685996573838830e+00","4.027039198805120e-01"
"-89.70","37.00","8.451719439795110e-01","1.940843275945550e+00","-1.680204942742460e+00","4.247058706581590e-01"
"-89.65","37.00","8.678931102695480e-01","1.930855912143140e+00","-1.674128209434020e+00","4.466409104876030e-01"
"-89.60","37.00","8.904979285009880e-01","1.920597931885470e+00","-1.667767019505050e+00","4.685053845878930e-01"
"-89.55","37.00","9.129831157909220e-01","1.910070683020300e+00","-1.661122065066860e+00","4.902956430158710e-01"
"-89.50","37.00","9.353454048180280e-01","1.899275554010180e+00","-1.654194084735520e+00","5.120080412574930e-01"
"-89.45","37.00","9.575815443354500e-01","1.888213973753270e+00","-1.646983863609540e+00","5.336389408195160e-01"
"-89.40","37.00","9.796882996816170e-01","1.876887411397560e+00","-1.639492233239800e+00","5.551847098215130e-01"
"-89.35","37.00","1.001662453288960e+00","1.865297376148490e+00","-1.631720071592010e+00","5.766417235881580e-01"
"-89.30","37.00","1.023500805190330e+00","1.853445417070020e+00","-1.623668303001560e+00","5.980063652415780e-01"
"-89.25","37.00","1.045200173523180e+00","1.841333122879160e+00","-1.615337898120750e+00","6.192750262937839e-01"
"-89.20","37.00","1.066757395031250e+00","1.828962121733930e+00","-1.606729873858460e+00","6.404441072389651e-01"
"-89.15","37.00","1.088169325563870e+00","1.816334081014930e+00","-1.597845293312170e+00","6.615100181457080e-01"
"-89.10","37.00","1.109432840572600e+00","1.803450707100350e+00","-1.588685265692370e+00","6.824691792488690e-01"
"-89.05","37.00","1.130544835605260e+00","1.790313745134640e+00","-1.579250946239400e+00","7.033180215410970e-01"
"-89.00","37.00","1.151502226797160e+00","1.776924978790750e+00","-1.569543536132590e+00","7.240529873639120e-01"
"-88.95","37.00","1.172301951359590e+00","1.763286230025960e+00","-1.559564282391830e+00","7.446705309982110e-01"
"-88.90","37.00","1.192940968065310e+00","1.749399358831500e+00","-1.549314477771490e+00","7.651671192541030e-01"
"-88.85","37.00","1.213416257731100e+00","1.735266262975710e+00","-1.538795460646760e+00","7.855392320599800e-01"
"-88.80","37.00","1.233724823697150e+00","1.720888877741170e+00","-1.528008614892290e+00","8.057833630507040e-01"
"-88.75","37.00","1.253863692303420e+00","1.706269175655330e+00","-1.516955369753300e+00","8.258960201548990e-01"
"-88.70","37.00","1.273829913362610e+00","1.691409166215210e+00","-1.505637199708980e+00","8.458737261811060e-01"
"-88.65","37.00","1.293620560629910e+00","1.676310895605820e+00","-1.494055624328400e+00","8.657130194028200e-01"
"-88.60","37.00","1.313232732269240e+00","1.660976446412510e+00","-1.482212208118710e+00","8.854104541422290e-01"
"-88.55","37.00","1.332663551316100e+00","1.645407937327280e+00","-1.470108560365850e+00","9.049626013526330e-01"
"-88.50","37.00","1.351910166136790e+00","1.629607522849030e+00","-1.457746334967590e+00","9.243660491993860e-01"
"-88.45","37.00","1.370969750883980e+00","1.613577392977900e+00","-1.445127230259020e+00","9.436174036392601e-01"
"-88.40","37.00","1.389839505948550e+00","1.597319772903630e+00","-1.432252988830600e+00","9.627132889981580e-01"
"-88.35","37.00","1.408516658407650e+00","1.580836922688030e+00","-1.419125397338470e+00","9.816503485471080e-01"
"-88.30","37.00","1.426998462468840e+00","1.564131136941710e+00","-1.405746286307420e+00","1.000425245076300e+00"
"-88.25","37.00","1.445282199910260e+00","1.547204744494890e+00","-1.392117529926210e+00","1.019034661467300e+00"
"-88.20","37.00","1.463365180516780e+00","1.530060108062570e+00","-1.378241045835530e+00","1.037475301263060e+00"
"-88.15","37.00","1.481244742512010e+00","1.512699623903990e+00","-1.364118794908360e+00","1.055743889235900e+00"
