"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","1.00","1.940440425515280e+00","2.387932058683120e+00","-1.285810930248100e+00","4.173234894620880e-01"
"-89.95","1.00","1.964664735043190e+00","2.370501946383670e+00","-1.278001890837280e+00","4.342513076195350e-01"
"-89.90","1.00","1.988711727346630e+00","2.352816387287830e+00","-1.269969954439830e+00","4.510710631151410e-01"
"-89.85","1.00","2.012578562066630e+00","2.334877395919520e+00","-1.261716443363760e+00","4.677798456814010e-01"
"-89.80","1.00","2.036262423427130e+00","2.316687020198360e+00","-1.253242717672410e+00","4.843747602171090e-01"
"-89.75","1.00","2.059760520647940e+00","2.298247341127520e+00","-1.244550175016850e+00","5.008529272768451e-01"
"-89.70","1.00","2.083070088353550e+00","2.279560472476340e+00","-1.235640250462050e+00","5.172114835585639e-01"
"-89.65","1.00","2.106188386977790e+00","2.260628560457640e+00","-1.226514416306580e+00","5.334475823893260e-01"
"-89.60","1.00","2.129112703164320e+00","2.241453783399810e+00","-1.217174181896050e+00","5.495583942090571e-01"
"-89.55","1.00","2.151840350162950e+00","2.222038351413760e+00","-1.207621093430160e+00","5.655411070522480e-01"
"-89.50","1.00","2.174368668221460e+00","2.202384506054750e+00","-1.197856733763490e+00","5.813929270275140e-01"
"-89.45","1.00","2.196695024973130e+00","2.182494519979190e+00","-1.187882722200030e+00","5.971110787949330e-01"
"-89.40","1.00","2.218816815819730e+00","2.162370696596480e+00","-1.177700714281430e+00","6.126928060410470e-01"
"-89.35","1.00","2.240731464310070e+00","2.142015369715810e+00","-1.167312401569040e+00","6.281353719515290e-01"
"-89.30","1.00","2.262436422513810e+00","2.121430903188310e+00","-1.156719511419790e+00","6.434360596813130e-01"
"-89.25","1.00","2.283929171390750e+00","2.100619690544120e+00","-1.145923806755800e+00","6.585921728222430e-01"
"-89.20","1.00","2.305207221155220e+00","2.079584154625000e+00","-1.134927085828010e+00","6.736010358679820e-01"
"-89.15","1.00","2.326268111635880e+00","2.058326747212010e+00","-1.123731181973520e+00","6.884599946763340e-01"
"-89.10","1.00","2.347109412630490e+00","2.036849948648750e+00","-1.112337963367010e+00","7.031664169286580e-01"
"-89.05","1.00","2.367728724255800e+00","2.015156267459980e+00","-1.100749332766030e+00","7.177176925864410e-01"
"-89.00","1.00","2.388123677292530e+00","1.993248239965740e+00","-1.088967227250290e+00","7.321112343449240e-01"
"-88.95","1.00","2.408291933525260e+00","1.971128429891070e+00","-1.076993617955020e+00","7.463444780836830e-01"
"-88.90","1.00","2.428231186077210e+00","1.948799427971400e+00","-1.064830509798300e+00","7.604148833140670e-01"
"-88.85","1.00","2.447939159739910e+00","1.926263851553610e+00","-1.052479941202560e+00","7.743199336234710e-01"
"-88.80","1.00","2.467413611297560e+00","1.903524344192970e+00","-1.039943983810240e+00","7.880571371162810e-01"
"-88.75","1.00","2.486652329846300e+00","1.880583575245740e+00","-1.027224742193500e+00","8.016240268515470e-01"
"-88.70","1.00","2.505653137107930e+00","1.857444239457910e+00","-1.014324353558250e+00","8.150181612771350e-01"
"-88.65","1.00","2.524413887738490e+00","1.834109056549820e+00","-1.001244987442440e+00","8.282371246604230e-01"
"-88.60","1.00","2.542932469631170e+00","1.810580770796900e+00","-9.879888454085410e-01","8.412785275153800e-01"
"-88.55","1.00","2.561206804213950e+00","1.786862150606450e+00","-9.745581607304999e-01","8.541400070260080e-01"
"-88.50","1.00","2.579234846741560e+00","1.762955988090770e+00","-9.609551980749610e-01","8.668192274660250e-01"
"-88.45","1.00","2.597014586581930e+00","1.738865098636480e+00","-9.471822531769800e-01","8.793138806147390e-01"
"-88.40","1.00","2.614544047496980e+00","1.714592320470270e+00","-9.332416525102100e-01","8.916216861690270e-01"
"-88.35","1.00","2.631821287917730e+00","1.690140514220980e+00","-9.191357529515770e-01","9.037403921513750e-01"
"-88.30","1.00","2.648844401213690e+00","1.665512562478340e+00","-9.048669414405680e-01","9.156677753138400e-01"
"-88.25","1.00","2.665611515956460e+00","1.640711369348170e+00","-8.904376346330910e-01","9.274016415379460e-01"
"-88.20","1.00","2.682120796177530e+00","1.615739860004350e+00","-8.758502785500450e-01","9.389398262303610e-01"
"-88.15","1.00","2.698370441620220e+00","1.590600980237430e+00","-8.611073482205880e-01","9.502801947143500e-01"
"-88.10","1.00","2.714358687985680e+00","1.565297696000140e+00","-8.462113473201710e-01","9.614206426168900e-01"
"-88.05","1.00","2.730083807172950e+00","1.539832992949800e+00","-8.311648078034490e-01","9.723590962513710e-01"
"-88.00","1.00","2.745544107513060e+00","1.514209875987690e+00","-8.159702895319870e-01","9.830935129958800e-01"
"-87.95","1.00","2.760737933997130e+00","1.488431368795440e+00","-8.006303798969659e-01","9.936218816669030e-01"
"-87.90","1.00","2.775663668498260e+00","1.462500513368660e+00","-7.851476934368650e-01","1.003942222888470e+00"
"-87.85","1.00","2.790319729987500e+00","1.436420369547680e+00","-7.695248714501640e-01","1.014052589456560e+00"
"-87.80","1.00","2.804704574743530e+00","1.410194014545760e+00","-7.537645816032230e-01","1.023951066698880e+00"
"-87.75","1.00","2.818816696556270e+00","1.383824542474490e+00","-7.378695175332100e-01","1.033635772829700e+00"
"-87.70","1.00","2.832654626924200e+00","1.357315063866770e+00","-7.218423984463700e-01","1.043104859299980e+00"
"-87.65","1.00","2.846216935245500e+00","1.330668705197350e+00","-7.056859687114970e-01","1.052356511142410e+00"
"-87.60","1.00","2.859502229002870e+00","1.303888608401010e+00","-6.894029974488070e-01","1.061388947311570e+00"
"-87.55","1.00","2.872509153942030e+00","1.276977930388400e+00","-6.729962781141740e-01","1.070200421018950e+00"
"-87.50","1.00","2.885236394244010e+00","1.249939842559710e+00","-6.564686280788680e-01","1.078789220062920e+00"
"-87.45","1.00","2.897682672690840e+00","1.222777530316290e+00","-6.398228882048080e-01","1.087153667153440e+00"
"-87.40","1.00","2.909846750825140e+00","1.195494192570180e+00","-6.230619224154340e-01","1.095292120231590e+00"
"-87.35","1.00","2.921727429103000e+00","1.168093041251720e+00","-6.061886172622311e-01","1.103202972783780e+00"
"-87.30","1.00","2.933323547040650e+00","1.140577300815330e+00","-5.892058814870030e-01","1.110884654150530e+00"
"-87.25","1.00","2.944633983354580e+00","1.112950207743470e+00","-5.721166455799021e-01","1.118335629829970e+00"
"-87.20","1.00","2.955657656095110e+00","1.085215010048950e+00","-5.549238613333830e-01","1.125554401775700e+00"
"-87.15","1.00","2.966393522773520e+00","1.057374966775740e+00","-5.376305013920700e-01","1.132539508689220e+00"
"-87.10","1.00","2.976840580482670e+00","1.029433347498070e+00","-5.202395587986050e-01","1.139289526306770e+00"
"-87.05","1.00","2.986997866011030e+00","1.001393431818320e+00","-5.027540465356251e-01","1.145803067680430e+00"
"-87.00","1.00","2.996864455950100e+00","9.732585088633940e-01","-4.851769970638250e-01","1.152078783453660e+00"
"-86.95","1.00","3.006439466795360e+00","9.450318767800980e-01","-4.675114618563170e-01","1.158115362130940e+00"
"-86.90","1.00","3.015722055040540e+00","9.167168422290370e-01","-4.497605109291980e-01","1.163911530341730e+00"
"-86.85","1.00","3.024711417265280e+00","8.883167198777390e-01","-4.319272323685470e-01","1.169466053098510e+00"
"-86.80","1.00","3.033406790216210e+00","8.598348318926540e-01","-4.140147318538410e-01","1.174777734048920e+00"
"-86.75","1.00","3.041807450881320e+00","8.312745074303050e-01","-3.960261321778810e-01","1.179845415721960e+00"
"-86.70","1.00","3.049912716557800e+00","8.026390821276010e-01","-3.779645727633160e-01","1.184667979768190e+00"
"-86.65","1.00","3.057721944913070e+00","7.739318975914919e-01","-3.598332091758330e-01","1.189244347193860e+00"
"-86.60","1.00","3.065234534039270e+00","7.451563008879700e-01","-3.416352126340750e-01","1.193573478588970e+00"
"-86.55","1.00","3.072449922501020e+00","7.163156440306040e-01","-3.233737695164310e-01","1.197654374349170e+00"
"-86.50","1.00","3.079367589376520e+00","6.874132834684600e-01","-3.050520808646490e-01","1.201486074891460e+00"
"-86.45","1.00","3.085987054291980e+00","6.584525795738920e-01","-2.866733618844890e-01","1.205067660863730e+00"
"-86.40","1.00","3.092307877449290e+00","6.294368961298890e-01","-2.682408414433980e-01","1.208398253347960e+00"
"-86.35","1.00","3.098329659647140e+00","6.003695998173790e-01","-2.497577615653510e-01","1.211477014057100e+00"
"-86.30","1.00","3.104052042295290e+00","5.712540597023440e-01","-2.312273769228920e-01","1.214303145525690e+00"
"-86.25","1.00","3.109474707422300e+00","5.420936467229860e-01","-2.126529543264560e-01","1.216875891293990e+00"
"-86.20","1.00","3.114597377676510e+00","5.128917331769910e-01","-1.940377722111100e-01","1.219194536085740e+00"
"-86.15","1.00","3.119419816320270e+00","4.836516922090010e-01","-1.753851201207370e-01","1.221258405979430e+00"
"-86.10","1.00","3.123941827217630e+00","4.543768972982470e-01","-1.566982981897570e-01","1.223066868573070e+00"
"-86.05","1.00","3.128163254815250e+00","4.250707217467140e-01","-1.379806166224930e-01","1.224619333142440e+00"
"-86.00","1.00","3.132083984116680e+00","3.957365381675850e-01","-1.192353951702330e-01","1.225915250792770e+00"
"-85.95","1.00","3.135703940650010e+00","3.663777179743780e-01","-1.004659626061090e-01","1.226954114603800e+00"
"-85.90","1.00","3.139023090428780e+00","3.369976308705790e-01","-8.167565619782040e-02","1.227735459768200e+00"
"-85.85","1.00","3.142041439906380e+00","3.075996443400580e-01","-6.286782117836190e-02","1.228258863723370e+00"
"-85.80","1.00","3.144759035923710e+00","2.781871231383480e-01","-4.404581021480160e-02","1.228523946276520e+00"
"-85.75","1.00","3.147175965650250e+00","2.487634287846990e-01","-2.521298287515150e-02","1.228530369722990e+00"
"-85.70","1.00","3.149292356518610e+00","2.193319190551680e-01","-6.372705093497600e-03","1.228277838957920e+00"
"-85.65","1.00","3.151108376152370e+00","1.898959474768070e-01","1.247165136655590e-02","1.227766101581050e+00"
"-85.60","1.00","3.152624232287430e+00","1.604588628229740e-01","3.131670945007030e-02","1.226994947994730e+00"
"-85.55","1.00","3.153840172686790e+00","1.310240086099580e-01","5.015908735043100e-02","1.225964211495230e+00"
"-85.50","1.00","3.154756485048770e+00","1.015947225947930e-01","6.899539905050510e-02","1.224673768357010e+00"
"-85.45","1.00","3.155373496908800e+00","7.217433627463340e-02","8.782225486506449e-02","1.223123537910290e+00"
"-85.40","1.00","3.155691575534570e+00","4.276617438759590e-02","1.066362619844930e-01","1.221313482611640e+00"
"-85.35","1.00","3.155711127814840e+00","1.337355441514600e-02","1.254340250196790e-01","1.219243608107720e+00"
"-85.30","1.00","3.155432600141790e+00","-1.600021391371060e-02","1.442121465479130e-01","1.216913963292030e+00"
"-85.25","1.00","3.154856478286820e+00","-4.535182911667370e-02","1.629672276598610e-01","1.214324640354830e+00"
"-85.20","1.00","3.153983287270150e+00","-7.467799845033930e-02","1.816958685073720e-01","1.211475774825970e+00"
"-85.15","1.00","3.152813591223880e+00","-1.039754384005470e-01","2.003946688520860e-01","1.208367545610840e+00"
"-85.10","1.00","3.151347993248810e+00","-1.332408751707330e-01","2.190602286148230e-01","1.205000175019370e+00"
"-85.05","1.00","3.149587135264890e+00","-1.624710451681100e-01","2.376891484254900e-01","1.201373928787880e+00"
"-85.00","1.00","3.147531697855420e+00","-1.916626954877090e-01","2.562780301736470e-01","1.197489116094120e+00"
"-84.95","1.00","3.145182400105000e+00","-2.208125843941260e-01","2.748234775594360e-01","1.193346089565150e+00"
"-84.90","1.00","3.142539999431220e+00","-2.499174818008840e-01","2.933220966448630e-01","1.188945245278280e+00"
"-84.85","1.00","3.139605291410240e+00","-2.789741697474640e-01","3.117704964053980e-01","1.184287022754910e+00"
"-84.80","1.00","3.136379109596130e+00","-3.079794428736570e-01","3.301652892816990e-01","1.179371904947440e+00"
"-84.75","1.00","3.132862325334200e+00","-3.369301088914770e-01","3.485030917314450e-01","1.174200418218980e+00"
"-84.70","1.00","3.129055847568130e+00","-3.658229890542150e-01","3.667805247811300e-01","1.168773132316200e+00"
"-84.65","1.00","3.124960622641190e+00","-3.946549186229550e-01","3.849942145778030e-01","1.163090660334990e+00"
"-84.60","1.00","3.120577634091350e+00","-4.234227473300280e-01","4.031407929405810e-01","1.157153658679120e+00"
"-84.55","1.00","3.115907902440550e+00","-4.521233398396610e-01","4.212168979118680e-01","1.150962827011870e+00"
"-84.50","1.00","3.110952484977900e+00","-4.807535762055890e-01","4.392191743082410e-01","1.144518908200630e+00"
"-84.45","1.00","3.105712475537150e+00","-5.093103523256500e-01","4.571442742708500e-01","1.137822688254340e+00"
"-84.40","1.00","3.100189004268250e+00","-5.377905803931150e-01","4.749888578152460e-01","1.130874996254070e+00"
"-84.35","1.00","3.094383237403160e+00","-5.661911893448880e-01","4.927495933805960e-01","1.123676704276370e+00"
"-84.30","1.00","3.088296377015870e+00","-5.945091253062740e-01","5.104231583781090e-01","1.116228727309800e+00"
"-84.25","1.00","3.081929660776800e+00","-6.227413520325580e-01","5.280062397386950e-01","1.108532023164210e+00"
"-84.20","1.00","3.075284361701480e+00","-6.508848513469040e-01","5.454955344596500e-01","1.100587592373180e+00"
