"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","7.00","1.772432236208310e+00","2.383126090238550e+00","-1.444266547771410e+00","4.528587809041590e-01"
"-89.95","7.00","1.797295143416450e+00","2.366518811926660e+00","-1.436327942353070e+00","4.717664789259180e-01"
"-89.90","7.00","1.821984767676600e+00","2.349642174519370e+00","-1.428141911310610e+00","4.905678306498220e-01"
"-89.85","7.00","1.846498049047880e+00","2.332498158435590e+00","-1.419709716739940e+00","5.092596242222140e-01"
"-89.80","7.00","1.870831951583750e+00","2.315088780568440e+00","-1.411032662190800e+00","5.278386617333360e-01"
"-89.75","7.00","1.894983463786010e+00","2.297416093984590e+00","-1.402112092520480e+00","5.463017597523010e-01"
"-89.70","7.00","1.918949599054750e+00","2.279482187617940e+00","-1.392949393740440e+00","5.646457498604900e-01"
"-89.65","7.00","1.942727396134550e+00","2.261289185957290e+00","-1.383545992856180e+00","5.828674791834419e-01"
"-89.60","7.00","1.966313919556560e+00","2.242839248728370e+00","-1.373903357700060e+00","6.009638109210900e-01"
"-89.55","7.00","1.989706260076540e+00","2.224134570570180e+00","-1.364022996757260e+00","6.189316248762520e-01"
"-89.50","7.00","2.012901535108800e+00","2.205177380705550e+00","-1.353906458984920e+00","6.367678179813210e-01"
"-89.45","7.00","2.035896889155860e+00","2.185969942606280e+00","-1.343555333624310e+00","6.544693048230080e-01"
"-89.40","7.00","2.058689494233750e+00","2.166514553652590e+00","-1.332971250006230e+00","6.720330181650600e-01"
"-89.35","7.00","2.081276550293080e+00","2.146813544787140e+00","-1.322155877349590e+00","6.894559094689380e-01"
"-89.30","7.00","2.103655285635540e+00","2.126869280163680e+00","-1.311110924553160e+00","7.067349494122380e-01"
"-89.25","7.00","2.125822957325930e+00","2.106684156790190e+00","-1.299838139980560e+00","7.238671284048970e-01"
"-89.20","7.00","2.147776851599510e+00","2.086260604166880e+00","-1.288339311238510e+00","7.408494571029430e-01"
"-89.15","7.00","2.169514284264900e+00","2.065601083918780e+00","-1.276616264948310e+00","7.576789669199020e-01"
"-89.10","7.00","2.191032601101960e+00","2.044708089423230e+00","-1.264670866510680e+00","7.743527105355590e-01"
"-89.05","7.00","2.212329178255130e+00","2.023584145432270e+00","-1.252505019863910e+00","7.908677624021190e-01"
"-89.00","7.00","2.233401422621670e+00","2.002231807689900e+00","-1.240120667235350e+00","8.072212192476620e-01"
"-88.95","7.00","2.254246772235160e+00","1.980653662544290e+00","-1.227519788886300e+00","8.234102005767550e-01"
"-88.90","7.00","2.274862696643880e+00","1.958852326555250e+00","-1.214704402850350e+00","8.394318491681880e-01"
"-88.85","7.00","2.295246697284110e+00","1.936830446096610e+00","-1.201676564665140e+00","8.552833315697080e-01"
"-88.80","7.00","2.315396307848360e+00","1.914590696953990e+00","-1.188438367097630e+00","8.709618385896590e-01"
"-88.75","7.00","2.335309094648390e+00","1.892135783917620e+00","-1.174991939862860e+00","8.864645857855290e-01"
"-88.70","7.00","2.354982656972910e+00","1.869468440370720e+00","-1.161339449336330e+00","9.017888139491790e-01"
"-88.65","7.00","2.374414627440000e+00","1.846591427873150e+00","-1.147483098259960e+00","9.169317895887670e-01"
"-88.60","7.00","2.393602672344140e+00","1.823507535740540e+00","-1.133425125441620e+00","9.318908054072560e-01"
"-88.55","7.00","2.412544491997830e+00","1.800219580619040e+00","-1.119167805448460e+00","9.466631807774120e-01"
"-88.50","7.00","2.431237821067580e+00","1.776730406055570e+00","-1.104713448293840e+00","9.612462622132411e-01"
"-88.45","7.00","2.449680428904520e+00","1.753042882063880e+00","-1.090064399118110e+00","9.756374238376970e-01"
"-88.40","7.00","2.467870119869220e+00","1.729159904686320e+00","-1.075223037863130e+00","9.898340678467020e-01"
"-88.35","7.00","2.485804733650930e+00","1.705084395551390e+00","-1.060191778940710e+00","1.003833624969290e+00"
"-88.30","7.00","2.503482145581080e+00","1.680819301427330e+00","-1.044973070894870e+00","1.017633554923820e+00"
"-88.25","7.00","2.520900266940970e+00","1.656367593771580e+00","-1.029569396058060e+00","1.031231346870260e+00"
"-88.20","7.00","2.538057045263570e+00","1.631732268276400e+00","-1.013983270201450e+00","1.044624519858260e+00"
"-88.15","7.00","2.554950464629600e+00","1.606916344410540e+00","-9.982172421791250e-01","1.057810623271220e+00"
"-88.10","7.00","2.571578545957470e+00","1.581922864957190e+00","-9.822738935664790e-01","1.070787237265970e+00"
"-88.05","7.00","2.587939347287280e+00","1.556754895548260e+00","-9.661558382927150e-01","1.083551973208230e+00"
"-88.00","7.00","2.604030964058920e+00","1.531415524194930e+00","-9.498657222674910e-01","1.096102474103590e+00"
