"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","82.00","-4.215899410504800e-02","7.041066931288860e-01","-1.561627678350710e+00","-4.164309113162500e-01"
"-89.95","82.00","-2.932317003379310e-02","6.989646853783800e-01","-1.563747914740550e+00","-3.960350407830590e-01"
"-89.90","82.00","-1.657882327053630e-02","6.936283078395590e-01","-1.565603677103400e+00","-3.756257894430550e-01"
"-89.85","82.00","-3.928656903842800e-03","6.880987604768700e-01","-1.567194765455660e+00","-3.552065498218430e-01"
"-89.80","82.00","8.624640120716500e-03","6.823772793713010e-01","-1.568521023005070e+00","-3.347807187619520e-01"
"-89.75","82.00","2.107839347614010e-02","6.764651365607620e-01","-1.569582336237080e+00","-3.143516968739230e-01"
"-89.70","82.00","3.342994392776890e-02","6.703636398741540e-01","-1.570378634994090e+00","-2.939228879859030e-01"
"-89.65","82.00","4.567664780521870e-02","6.640741327592400e-01","-1.570909892547800e+00","-2.734976985917580e-01"
"-89.60","82.00","5.781587747235240e-02","6.575979941042460e-01","-1.571176125664390e+00","-2.530795372978100e-01"
"-89.55","82.00","6.984502179524130e-02","6.509366380532960e-01","-1.571177394662680e+00","-2.326718142682890e-01"
"-89.50","82.00","8.176148660803351e-02","6.440915138156160e-01","-1.570913803465170e+00","-2.122779406695750e-01"
"-89.45","82.00","9.356269517659900e-02","6.370641054686320e-01","-1.570385499641950e+00","-1.919013281133650e-01"
"-89.40","82.00","1.052460886599260e-01","6.298559317548920e-01","-1.569592674447510e+00","-1.715453880988500e-01"
"-89.35","82.00","1.168091265691610e-01","6.224685458729150e-01","-1.568535562850310e+00","-1.512135314539010e-01"
"-89.30","82.00","1.282492872241990e-01","6.149035352619330e-01","-1.567214443555250e+00","-1.309091677755280e-01"
"-89.25","82.00","1.395640682077850e-01","6.071625213805960e-01","-1.565629639018900e+00","-1.106357048695200e-01"
"-89.20","82.00","1.507509868169770e-01","5.992471594796660e-01","-1.563781515457510e+00","-9.039654818954811e-02"
"-89.15","82.00","1.618075805119790e-01","5.911591383687010e-01","-1.561670482847840e+00","-7.019510027559790e-02"
"-89.10","82.00","1.727314073621790e-01","5.829001801767860e-01","-1.559296994920700e+00","-5.003476019206940e-02"
"-89.05","82.00","1.835200464893470e-01","5.744720401073610e-01","-1.556661549147260e+00","-2.991892296548190e-02"
"-89.00","82.00","1.941710985079500e-01","5.658765061871180e-01","-1.553764686718120e+00","-9.850979021899700e-03"
"-88.95","82.00","2.046821859624320e-01","5.571153990090870e-01","-1.550606992515080e+00","1.016568637580170e-02"
"-88.90","82.00","2.150509537614430e-01","5.481905714698661e-01","-1.547189095075620e+00","3.012769369071260e-02"
"-88.85","82.00","2.252750696089020e-01","5.391039085010840e-01","-1.543511666550160e+00","5.003166967466600e-02"
"-88.80","82.00","2.353522244318220e-01","5.298573267951350e-01","-1.539575422651980e+00","6.987424793086650e-02"
"-88.75","82.00","2.452801328048490e-01","5.204527745251780e-01","-1.535381122599800e+00","8.965206947636251e-02"
"-88.70","82.00","2.550565333714060e-01","5.108922310594920e-01","-1.530929569053210e+00","1.093617833041480e-01"
"-88.65","82.00","2.646791892613570e-01","5.011777066702060e-01","-1.526221608040610e+00","1.290000469448790e-01"
"-88.60","82.00","2.741458885051570e-01","4.913112422364510e-01","-1.521258128880040e+00","1.485635270280850e-01"
"-88.55","82.00","2.834544444443800e-01","4.812949089419810e-01","-1.516040064092550e+00","1.680488998427870e-01"
"-88.50","82.00","2.926026961385620e-01","4.711308079672820e-01","-1.510568389308390e+00","1.874528518974390e-01"
"-88.45","82.00","3.015885087682840e-01","4.608210701762540e-01","-1.504844123165860e+00","2.067720804790380e-01"
"-88.40","82.00","3.104097740344140e-01","4.503678557974960e-01","-1.498868327202860e+00","2.260032942113740e-01"
"-88.35","82.00","3.190644105534500e-01","4.397733541002320e-01","-1.492642105741180e+00","2.451432136123160e-01"
"-88.30","82.00","3.275503642488730e-01","4.290397830649380e-01","-1.486166605763530e+00","2.641885716499730e-01"
"-88.25","82.00","3.358656087384660e-01","4.181693890487110e-01","-1.479443016783260e+00","2.831361142977350e-01"
"-88.20","82.00","3.440081457174880e-01","4.071644464454400e-01","-1.472472570706880e+00","3.019826010879950e-01"
"-88.15","82.00","3.519760053376800e-01","3.960272573408310e-01","-1.465256541689290e+00","3.207248056645600e-01"
"-88.10","82.00","3.597672465819850e-01","3.847601511623340e-01","-1.457796245981780e+00","3.393595163335600e-01"
"-88.05","82.00","3.673799576349420e-01","3.733654843240190e-01","-1.450093041772880e+00","3.578835366127850e-01"
"-88.00","82.00","3.748122562487080e-01","3.618456398664630e-01","-1.442148329021900e+00","3.762936857794410e-01"
"-87.95","82.00","3.820622901045700e-01","3.502030270917020e-01","-1.433963549285370e+00","3.945867994161020e-01"
"-87.90","82.00","3.891282371699530e-01","3.384400811933280e-01","-1.425540185536240e+00","4.127597299548320e-01"
"-87.85","82.00","3.960083060508140e-01","3.265592628817190e-01","-1.416879761976040e+00","4.308093472193820e-01"
"-87.80","82.00","4.027007363393670e-01","3.145630580045700e-01","-1.407983843839780e+00","4.487325389653120e-01"
"-87.75","82.00","4.092037989571010e-01","3.024539771626480e-01","-1.398854037193800e+00","4.665262114180680e-01"
"-87.70","82.00","4.155157964929710e-01","2.902345553209770e-01","-1.389491988726570e+00","4.841872898087750e-01"
"-87.65","82.00","4.216350635367610e-01","2.779073514153720e-01","-1.379899385532370e+00","5.017127189077130e-01"
"-87.60","82.00","4.275599670074930e-01","2.654749479545090e-01","-1.370077954887960e+00","5.190994635554140e-01"
"-87.55","82.00","4.332889064768960e-01","2.529399506175150e-01","-1.360029464022230e+00","5.363445091912390e-01"
"-87.50","82.00","4.388203144877950e-01","2.403049878471510e-01","-1.349755719878880e+00","5.534448623793820e-01"
"-87.45","82.00","4.441526568674280e-01","2.275727104386840e-01","-1.339258568872150e+00","5.703975513321420e-01"
"-87.40","82.00","4.492844330355780e-01","2.147457911244810e-01","-1.328539896635570e+00","5.871996264304560e-01"
"-87.35","82.00","4.542141763074950e-01","2.018269241544190e-01","-1.317601627763950e+00","6.038481607415120e-01"
"-87.30","82.00","4.589404541915480e-01","1.888188248721610e-01","-1.306445725548330e+00","6.203402505334630e-01"
"-87.25","82.00","4.634618686815330e-01","1.757242292873340e-01","-1.295074191704250e+00","6.366730157870090e-01"
"-87.20","82.00","4.677770565436000e-01","1.625458936437600e-01","-1.283489066093210e+00","6.528436007038930e-01"
"-87.15","82.00","4.718846895977250e-01","1.492865939837340e-01","-1.271692426437280e+00","6.688491742120830e-01"
"-87.10","82.00","4.757834749937020e-01","1.359491257084410e-01","-1.259686388027110e+00","6.846869304677230e-01"
"-87.05","82.00","4.794721554815710e-01","1.225363031346020e-01","-1.247473103423210e+00","7.003540893535680e-01"
"-87.00","82.00","4.829495096764450e-01","1.090509590473750e-01","-1.235054762150570e+00","7.158478969739750e-01"
"-86.95","82.00","4.862143523176900e-01","9.549594424966910e-02","-1.222433590386780e+00","7.311656261462320e-01"
"-86.90","82.00","4.892655345223990e-01","8.187412710781550e-02","-1.209611850643460e+00","7.463045768882870e-01"
"-86.85","82.00","4.921019440331160e-01","6.818839309379141e-02","-1.196591841441300e+00","7.612620769026200e-01"
"-86.80","82.00","4.947225054597460e-01","5.444164432401990e-02","-1.183375896978570e+00","7.760354820562810e-01"
"-86.75","82.00","4.971261805156400e-01","4.063679909478260e-02","-1.169966386793260e+00","7.906221768569830e-01"
"-86.70","82.00","4.993119682477650e-01","2.677679141441260e-02","-1.156365715418790e+00","8.050195749251650e-01"
"-86.65","82.00","5.012789052609470e-01","1.286457053223730e-02","-1.142576322033450e+00","8.192251194619110e-01"
"-86.60","82.00","5.030260659361350e-01","-1.096899535558900e-03","-1.128600680103560e+00","8.332362837126820e-01"
"-86.55","82.00","5.045525626426151e-01","-1.510464048311540e-02","-1.114441297020380e+00","8.470505714267060e-01"
"-86.50","82.00","5.058575459441860e-01","-2.915566019508330e-02","-1.100100713730910e+00","8.606655173120970e-01"
"-86.45","82.00","5.069402047992060e-01","-4.324695322965250e-02","-1.085581504362470e+00","8.740786874863949e-01"
"-86.40","82.00","5.077997667544990e-01","-5.737550130441100e-02","-1.070886275841340e+00","8.872876799226450e-01"
"-86.35","82.00","5.084354981330600e-01","-7.153827378492079e-02","-1.056017667505350e+00","9.002901248907950e-01"
"-86.30","82.00","5.088467042155520e-01","-8.573222817593450e-02","-1.040978350710460e+00","9.130836853944380e-01"
"-86.25","82.00","5.090327294155180e-01","-9.995431061521710e-02","-1.025771028431530e+00","9.256660576027410e-01"
"-86.20","82.00","5.089929574483160e-01","-1.142014563698070e-01","-1.010398434857220e+00","9.380349712775080e-01"
"-86.15","82.00","5.087268114937030e-01","-1.284705903347000e-01","-9.948633349791350e-01","9.501881901952880e-01"
"-86.10","82.00","5.082337543520580e-01","-1.427586275338530e-01","-9.791685241752320e-01","9.621235125644970e-01"
"-86.05","82.00","5.075132885941990e-01","-1.570624736234330e-01","-9.633168277876080e-01","9.738387714373790e-01"
"-86.00","82.00","5.065649567047780e-01","-1.713790253972180e-01","-9.473111006946709e-01","9.853318351168510e-01"
"-85.95","82.00","5.053883412192079e-01","-1.857051712940640e-01","-9.311542268778240e-01","9.966006075580370e-01"
"-85.90","82.00","5.039830648540899e-01","-2.000377919073640e-01","-9.148491189826480e-01","1.007643028764510e+00"
"-85.85","82.00","5.023487906311390e-01","-2.143737604964120e-01","-8.983987178747350e-01","1.018457075179140e+00"
"-85.80","82.00","5.004852219945410e-01","-2.287099434995770e-01","-8.818059921901950e-01","1.029040760069350e+00"
"-85.75","82.00","4.983921029217660e-01","-2.430432010492310e-01","-8.650739378808719e-01","1.039392133907030e+00"
"-85.70","82.00","4.960692180277450e-01","-2.573703874883170e-01","-8.482055777543920e-01","1.049509284742630e+00"
"-85.65","82.00","4.935163926624670e-01","-2.716883518884430e-01","-8.312039610091250e-01","1.059390338573660e+00"
"-85.60","82.00","4.907334930018940e-01","-2.859939385695290e-01","-8.140721627640550e-01","1.069033459707390e+00"
"-85.55","82.00","4.877204261322470e-01","-3.002839876207410e-01","-7.968132835837360e-01","1.078436851117720e+00"
"-85.50","82.00","4.844771401275800e-01","-3.145553354228430e-01","-7.794304489982660e-01","1.087598754796200e+00"
"-85.45","82.00","4.810036241206590e-01","-3.288048151716540e-01","-7.619268090185281e-01","1.096517452097000e+00"
"-85.40","82.00","4.772999083671200e-01","-3.430292574027180e-01","-7.443055376466140e-01","1.105191264075860e+00"
"-85.35","82.00","4.733660643028880e-01","-3.572254905169650e-01","-7.265698323816100e-01","1.113618551823020e+00"
"-85.30","82.00","4.692022045948490e-01","-3.713903413073240e-01","-7.087229137207960e-01","1.121797716789860e+00"
"-85.25","82.00","4.648084831847290e-01","-3.855206354862420e-01","-6.907680246562690e-01","1.129727201109420e+00"
"-85.20","82.00","4.601850953262200e-01","-3.996131982139350e-01","-6.727084301671830e-01","1.137405487910540e+00"
"-85.15","82.00","4.553322776153000e-01","-4.136648546273380e-01","-6.545474167076260e-01","1.144831101625740e+00"
"-85.10","82.00","4.502503080137370e-01","-4.276724303696760e-01","-6.362882916901750e-01","1.152002608292570e+00"
"-85.05","82.00","4.449395058658060e-01","-4.416327521204800e-01","-6.179343829653070e-01","1.158918615848600e+00"
"-85.00","82.00","4.394002319081520e-01","-4.555426481261260e-01","-5.994890382966390e-01","1.165577774419830e+00"
"-84.95","82.00","4.336328882728460e-01","-4.693989487306080e-01","-5.809556248321770e-01","1.171978776602460e+00"
"-84.90","82.00","4.276379184835960e-01","-4.831984869066010e-01","-5.623375285716120e-01","1.178120357738110e+00"
"-84.85","82.00","4.214158074451180e-01","-4.969380987866690e-01","-5.436381538297110e-01","1.184001296182280e+00"
"-84.80","82.00","4.149670814256590e-01","-5.106146241945260e-01","-5.248609226959881e-01","1.189620413566080e+00"
"-84.75","82.00","4.082923080326740e-01","-5.242249071762960e-01","-5.060092744906191e-01","1.194976575051120e+00"
"-84.70","82.00","4.013920961816750e-01","-5.377657965316121e-01","-4.870866652168190e-01","1.200068689577560e+00"
"-84.65","82.00","3.942670960581830e-01","-5.512341463445580e-01","-4.680965670096240e-01","1.204895710105290e+00"
"-84.60","82.00","3.869179990728820e-01","-5.646268165142890e-01","-4.490424675812970e-01","1.209456633848070e+00"
"-84.55","82.00","3.793455378099040e-01","-5.779406732852540e-01","-4.299278696633880e-01","1.213750502500720e+00"
"-84.50","82.00","3.715504859682810e-01","-5.911725897769839e-01","-4.107562904455100e-01","1.217776402459240e+00"
"-84.45","82.00","3.635336582965420e-01","-6.043194465132740e-01","-3.915312610109760e-01","1.221533465033840e+00"
"-84.40","82.00","3.552959105205030e-01","-6.173781319507380e-01","-3.722563257693640e-01","1.225020866654770e+00"
"-84.35","82.00","3.468381392642160e-01","-6.303455430066131e-01","-3.529350418860820e-01","1.228237829071050e+00"
"-84.30","82.00","3.381612819641200e-01","-6.432185855857180e-01","-3.335709787091100e-01","1.231183619541870e+00"
"-84.25","82.00","3.292663167763590e-01","-6.559941751065150e-01","-3.141677171928450e-01","1.233857551020810e+00"
"-84.20","82.00","3.201542624773200e-01","-6.686692370261430e-01","-2.947288493193200e-01","1.236258982332640e+00"
"-84.15","82.00","3.108261783573960e-01","-6.812407073643520e-01","-2.752579775168000e-01","1.238387318342880e+00"
"-84.10","82.00","3.012831641079620e-01","-6.937055332262640e-01","-2.557587140758660e-01","1.240242010119900e+00"
