"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","55.00","2.751818584316050e-01","1.564090119551090e+00","-1.639853434215550e+00","-4.368936707049780e-02"
"-89.95","55.00","2.951825984391920e-01","1.559037978382600e+00","-1.639163183116830e+00","-2.225629115782140e-02"
"-89.90","55.00","3.151158506734750e-01","1.553733121756510e+00","-1.638196048447140e+00","-8.304864376561000e-04"
"-89.85","55.00","3.349784385054320e-01","1.548176341534910e+00","-1.636951964895360e+00","2.058451845450720e-02"
"-89.80","55.00","3.547671939170870e-01","1.542368469608010e+00","-1.635430911709350e+00","4.198519109379990e-02"
"-89.75","55.00","3.744789580104660e-01","1.536310377806140e+00","-1.633632912787560e+00","6.336799582693700e-02"
"-89.70","55.00","3.941105815155970e-01","1.530002977805230e+00","-1.631558036763640e+00","8.472939433485981e-02"
"-89.65","55.00","4.136589252976500e-01","1.523447221025690e+00","-1.629206397083870e+00","1.060658461970800e-01"
"-89.60","55.00","4.331208608630560e-01","1.516644098524780e+00","-1.626578152077470e+00","1.273738094575790e-01"
"-89.55","55.00","4.524932708645490e-01","1.509594640882410e+00","-1.623673505019800e+00","1.486497411922270e-01"
"-89.50","55.00","4.717730496050330e-01","1.502299918080430e+00","-1.620492704188210e+00","1.698900980775790e-01"
"-89.45","55.00","4.909571035401750e-01","1.494761039375460e+00","-1.617036042910860e+00","1.910913369609640e-01"
"-89.40","55.00","5.100423517796470e-01","1.486979153165090e+00","-1.613303859608180e+00","2.122499154317810e-01"
"-89.35","55.00","5.290257265869700e-01","1.478955446847740e+00","-1.609296537827050e+00","2.333622923939530e-01"
"-89.30","55.00","5.479041738777890e-01","1.470691146675930e+00","-1.605014506267770e+00","2.544249286393320e-01"
"-89.25","55.00","5.666746537166040e-01","1.462187517603190e+00","-1.600458238803620e+00","2.754342874221290e-01"
"-89.20","55.00","5.853341408117350e-01","1.453445863124420e+00","-1.595628254493180e+00","2.963868350340570e-01"
"-89.15","55.00","6.038796250086100e-01","1.444467525109960e+00","-1.590525117585270e+00","3.172790413803640e-01"
"-89.10","55.00","6.223081117811200e-01","1.435253883633120e+00","-1.585149437516430e+00","3.381073805563820e-01"
"-89.05","55.00","6.406166227210420e-01","1.425806356791440e+00","-1.579501868901220e+00","3.588683314246840e-01"
"-89.00","55.00","6.588021960254710e-01","1.416126400521550e+00","-1.573583111514880e+00","3.795583781927080e-01"
"-88.95","55.00","6.768618869821140e-01","1.406215508407660e+00","-1.567393910268790e+00","4.001740109907250e-01"
"-88.90","55.00","6.947927684523890e-01","1.396075211483780e+00","-1.560935055178350e+00","4.207117264500680e-01"
"-88.85","55.00","7.125919313522580e-01","1.385707078029640e+00","-1.554207381323530e+00","4.411680282815400e-01"
"-88.80","55.00","7.302564851306600e-01","1.375112713360370e+00","-1.547211768801940e+00","4.615394278538590e-01"
"-88.75","55.00","7.477835582455770e-01","1.364293759609870e+00","-1.539949142674380e+00","4.818224447721600e-01"
"-88.70","55.00","7.651702986374960e-01","1.353251895508070e+00","-1.532420472903080e+00","5.020136074562870e-01"
"-88.65","55.00","7.824138742002930e-01","1.341988836151940e+00","-1.524626774282320e+00","5.221094537189140e-01"
"-88.60","55.00","7.995114732494240e-01","1.330506332770420e+00","-1.516569106361680e+00","5.421065313433280e-01"
"-88.55","55.00","8.164603049873330e-01","1.318806172483180e+00","-1.508248573361780e+00","5.620013986608210e-01"
"-88.50","55.00","8.332575999660330e-01","1.306890178053290e+00","-1.499666324082530e+00","5.817906251275590e-01"
"-88.45","55.00","8.499006105467209e-01","1.294760207633930e+00","-1.490823551803920e+00","6.014707919008500e-01"
"-88.40","55.00","8.663866113563660e-01","1.282418154508990e+00","-1.481721494179380e+00","6.210384924146670e-01"
"-88.35","55.00","8.827128997412580e-01","1.269865946827730e+00","-1.472361433121540e+00","6.404903329544450e-01"
"-88.30","55.00","8.988767962173170e-01","1.257105547333560e+00","-1.462744694680670e+00","6.598229332308830e-01"
"-88.25","55.00","9.148756449171960e-01","1.244138953086780e+00","-1.452872648915540e+00","6.790329269528400e-01"
"-88.20","55.00","9.307068140340030e-01","1.230968195181630e+00","-1.442746709756900e+00","6.981169623990370e-01"
"-88.15","55.00","9.463676962616731e-01","1.217595338457370e+00","-1.432368334863420e+00","7.170717029886610e-01"
"-88.10","55.00","9.618557092317900e-01","1.204022481203680e+00","-1.421739025470260e+00","7.358938278505920e-01"
"-88.05","55.00","9.771682959468601e-01","1.190251754860320e+00","-1.410860326230200e+00","7.545800323912640e-01"
"-88.00","55.00","9.923029252099740e-01","1.176285323710980e+00","-1.399733825047260e+00","7.731270288610780e-01"
"-87.95","55.00","1.007257092050710e+00","1.162125384571660e+00","-1.388361152903020e+00","7.915315469191690e-01"
"-87.90","55.00","1.022028318147280e+00","1.147774166473320e+00","-1.376743983675480e+00","8.097903341965250e-01"
"-87.85","55.00","1.036614152244730e+00","1.133233930338990e+00","-1.364884033950530e+00","8.279001568572980e-01"
"-87.80","55.00","1.051012170569290e+00","1.118506968655490e+00","-1.352783062826090e+00","8.458578001582210e-01"
"-87.75","55.00","1.065219977238660e+00","1.103595605139480e+00","-1.340442871708870e+00","8.636600690061190e-01"
"-87.70","55.00","1.079235204668220e+00","1.088502194398290e+00","-1.327865304103790e+00","8.813037885132620e-01"
"-87.65","55.00","1.093055513973030e+00","1.073229121585340e+00","-1.315052245396130e+00","8.987858045505860e-01"
"-87.60","55.00","1.106678595365640e+00","1.057778802050170e+00","-1.302005622626350e+00","9.161029842986160e-01"
"-87.55","55.00","1.120102168549610e+00","1.042153680983360e+00","-1.288727404257690e+00","9.332522167960660e-01"
"-87.50","55.00","1.133323983108600e+00","1.026356233056120e+00","-1.275219599936420e+00","9.502304134859350e-01"
"-87.45","55.00","1.146341818891030e+00","1.010388962054830e+00","-1.261484260245060e+00","9.670345087590549e-01"
"-87.40","55.00","1.159153486390260e+00","9.942544005104160e-01","-1.247523476448160e+00","9.836614604950000e-01"
"-87.35","55.00","1.171756827120130e+00","9.779551093227800e-01","-1.233339380231190e+00","1.000108250600190e+00"
"-87.30","55.00","1.184149713985880e+00","9.614936773801730e-01","-1.218934143432060e+00","1.016371885543220e+00"
"-87.25","55.00","1.196330051650330e+00","9.448727211736890e-01","-1.204309977765670e+00","1.032449396887200e+00"
"-87.20","55.00","1.208295776895310e+00","9.280948844069100e-01","-1.189469134541380e+00","1.048337841819050e+00"
"-87.15","55.00","1.220044858978200e+00","9.111628376007560e-01","-1.174413904373360e+00","1.064034303675700e+00"
"-87.10","55.00","1.231575299983570e+00","8.940792776935660e-01","-1.159146616884020e+00","1.079535892467030e+00"
"-87.05","55.00","1.242885135169820e+00","8.768469276365610e-01","-1.143669640400480e+00","1.094839745395490e+00"
"-87.00","55.00","1.253972433310820e+00","8.594685359846310e-01","-1.127985381643980e+00","1.109943027372330e+00"
"-86.95","55.00","1.264835297032400e+00","8.419468764826740e-01","-1.112096285412600e+00","1.124842931530280e+00"
"-86.90","55.00","1.275471863143710e+00","8.242847476473240e-01","-1.096004834256920e+00","1.139536679732720e+00"
"-86.85","55.00","1.285880302963300e+00","8.064849723443790e-01","-1.079713548148980e+00","1.154021523079010e+00"
"-86.80","55.00","1.296058822639950e+00","7.885503973618350e-01","-1.063224984144500e+00","1.168294742406170e+00"
"-86.75","55.00","1.306005663468190e+00","7.704838929786310e-01","-1.046541736038290e+00","1.182353648786630e+00"
"-86.70","55.00","1.315719102198300e+00","7.522883525291920e-01","-1.029666434012980e+00","1.196195584022000e+00"
"-86.65","55.00","1.325197451340990e+00","7.339666919638220e-01","-1.012601744281180e+00","1.209817921132810e+00"
"-86.60","55.00","1.334439059466450e+00","7.155218494050360e-01","-9.953503687209750e-01","1.223218064844090e+00"
"-86.55","55.00","1.343442311497870e+00","6.969567846998980e-01","-9.779150445049790e-01","1.236393452066700e+00"
"-86.50","55.00","1.352205628999320e+00","6.782744789683680e-01","-9.602985437227440e-01","1.249341552374390e+00"
"-86.45","55.00","1.360727470458000e+00","6.594779341478521e-01","-9.425036729968620e-01","1.262059868476390e+00"
"-86.40","55.00","1.369006331560680e+00","6.405701725339440e-01","-9.245332730926140e-01","1.274545936685500e+00"
"-86.35","55.00","1.377040745464370e+00","6.215542363174500e-01","-9.063902185213010e-01","1.286797327381620e+00"
"-86.30","55.00","1.384829283061200e+00","6.024331871177750e-01","-8.880774171372720e-01","1.298811645470620e+00"
"-86.25","55.00","1.392370553237380e+00","5.832101055127250e-01","-8.695978097287420e-01","1.310586530838410e+00"
"-86.20","55.00","1.399663203126230e+00","5.638880905648570e-01","-8.509543696024230e-01","1.322119658800210e+00"
"-86.15","55.00","1.406705918355170e+00","5.444702593444010e-01","-8.321501021620770e-01","1.333408740544810e+00"
"-86.10","55.00","1.413497423286840e+00","5.249597464488130e-01","-8.131880444809531e-01","1.344451523573960e+00"
"-86.05","55.00","1.420036481253930e+00","5.053597035191389e-01","-7.940712648682940e-01","1.355245792136490e+00"
"-86.00","55.00","1.426321894788070e+00","4.856732987531180e-01","-7.748028624298630e-01","1.365789367657410e+00"
"-85.95","55.00","1.432352505842470e+00","4.659037164152480e-01","-7.553859666226270e-01","1.376080109161690e+00"
"-85.90","55.00","1.438127196008350e+00","4.460541563437970e-01","-7.358237368036150e-01","1.386115913692650e+00"
"-85.85","55.00","1.443644886725160e+00","4.261278334548670e-01","-7.161193617730310e-01","1.395894716725010e+00"
"-85.80","55.00","1.448904539484480e+00","4.061279772436490e-01","-6.962760593117380e-01","1.405414492572420e+00"
"-85.75","55.00","1.453905156027610e+00","3.860578312828180e-01","-6.762970757130510e-01","1.414673254789370e+00"
"-85.70","55.00","1.458645778536800e+00","3.659206527182810e-01","-6.561856853090390e-01","1.423669056567550e+00"
"-85.65","55.00","1.463125489820020e+00","3.457197117623080e-01","-6.359451899913540e-01","1.432399991126350e+00"
"-85.60","55.00","1.467343413489400e+00","3.254582911841050e-01","-6.155789187266310e-01","1.440864192097660e+00"
"-85.55","55.00","1.471298714133070e+00","3.051396857979880e-01","-5.950902270666080e-01","1.449059833904720e+00"
"-85.50","55.00","1.474990597480570e+00","2.847672019491080e-01","-5.744824966528910e-01","1.456985132135070e+00"
"-85.45","55.00","1.478418310561700e+00","2.643441569969720e-01","-5.537591347166220e-01","1.464638343907440e+00"
"-85.40","55.00","1.481581141858800e+00","2.438738787967280e-01","-5.329235735730070e-01","1.472017768232560e+00"
"-85.35","55.00","1.484478421452400e+00","2.233597051783430e-01","-5.119792701107660e-01","1.479121746367760e+00"
"-85.30","55.00","1.487109521160260e+00","2.028049834237970e-01","-4.909297052767160e-01","1.485948662165400e+00"
"-85.25","55.00","1.489473854669730e+00","1.822130697422380e-01","-4.697783835553350e-01","1.492496942414910e+00"
