"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-86.10","16.00","2.744754076035490e+00","5.337061920511570e-01","-3.451806620443010e-01","1.574212928956540e+00"
"-86.05","16.00","2.750153519900370e+00","5.051293546912520e-01","-3.227553293094380e-01","1.578764394802880e+00"
"-86.00","16.00","2.755236998301870e+00","4.765014706268840e-01","-3.002587076413090e-01","1.583019710505290e+00"
"-85.95","16.00","2.760004035808270e+00","4.478262279342920e-01","-2.776945468084610e-01","1.586977757456090e+00"
"-85.90","16.00","2.764454201876390e+00","4.191073192736460e-01","-2.550666134577950e-01","1.590637463584370e+00"
"-85.85","16.00","2.768587110899250e+00","3.903484413252060e-01","-2.323786905395010e-01","1.593997803601900e+00"
"-85.80","16.00","2.772402422246410e+00","3.615532942249790e-01","-2.096345767285190e-01","1.597057799241870e+00"
"-85.75","16.00","2.775899840297060e+00","3.327255809998240e-01","-1.868380858425100e-01","1.599816519490420e+00"
"-85.70","16.00","2.779079114465880e+00","3.038690070022620e-01","-1.639930462565500e-01","1.602273080810930e+00"
"-85.65","16.00","2.781940039221520e+00","2.749872793450410e-01","-1.411033003145910e-01","1.604426647361000e+00"
"-85.60","16.00","2.784482454097890e+00","2.460841063355190e-01","-1.181727037377720e-01","1.606276431202040e+00"
"-85.55","16.00","2.786706243698110e+00","2.171631969100480e-01","-9.520512502970629e-02","1.607821692501580e+00"
"-85.50","16.00","2.788611337691180e+00","1.882282600682340e-01","-7.220444487875470e-02","1.609061739728010e+00"
"-85.45","16.00","2.790197710801330e+00","1.592830043074970e-01","-4.917455555750210e-02","1.609995929837900e+00"
"-85.40","16.00","2.791465382790210e+00","1.303311370577710e-01","-2.611936031944990e-02","1.610623668455860e+00"
"-85.35","16.00","2.792414418431620e+00","1.013763641165180e-01","-3.042772793019200e-03","1.610944410046720e+00"
"-85.30","16.00","2.793044927479100e+00","7.242238908425511e-02","2.005128362694400e-02","1.610957658080170e+00"
"-85.25","16.00","2.793357064626230e+00","4.347291280040050e-02","4.315887639027520e-02","1.610662965187820e+00"
"-85.20","16.00","2.793351029459560e+00","1.453163277993140e-02","6.627606440484700e-02","1.610059933312480e+00"
"-85.15","16.00","2.793027066404480e+00","-1.439775734933600e-02","8.939889865223470e-02","1.609148213849780e+00"
"-85.10","16.00","2.792385464663630e+00","-4.331156840871930e-02","1.125234228056430e-01","1.607927507782110e+00"
"-85.05","16.00","2.791426558148280e+00","-7.220611622964231e-02","1.356456738497780e-01","1.606397565804670e+00"
"-85.00","16.00","2.790150725402300e+00","-1.010777222137110e-01","1.587616827028490e-01","1.604558188443790e+00"
"-84.95","16.00","2.788558389519130e+00","-1.299227138916420e-01","1.818674748403500e-01","1.602409226167420e+00"
"-84.90","16.00","2.786650018051340e+00","-1.587374254810170e-01","2.049590709206520e-01","1.599950579487700e+00"
"-84.85","16.00","2.784426122913210e+00","-1.875181984428150e-01","2.280324874123170e-01","1.597182199055700e+00"
"-84.80","16.00","2.781887260276010e+00","-2.162613820364850e-01","2.510837372229310e-01","1.594104085748240e+00"
"-84.75","16.00","2.779034030456260e+00","-2.449633338736630e-01","2.741088303294890e-01","1.590716290746680e+00"
"-84.70","16.00","2.775867077796750e+00","-2.736204204701810e-01","2.971037744100680e-01","1.587018915607890e+00"
"-84.65","16.00","2.772387090540610e+00","-3.022290177966220e-01","3.200645754768880e-01","1.583012112327110e+00"
"-84.60","16.00","2.768594800698150e+00","-3.307855118269520e-01","3.429872385104680e-01","1.578696083392860e+00"
"-84.55","16.00","2.764490983906800e+00","-3.592862990853870e-01","3.658677680948540e-01","1.574071081833840e+00"
"-84.50","16.00","2.760076459283920e+00","-3.877277871913300e-01","3.887021690538590e-01","1.569137411257720e+00"
"-84.45","16.00","2.755352089272670e+00","-4.161063954023060e-01","4.114864470881600e-01","1.563895425881960e+00"
"-84.40","16.00","2.750318779480850e+00","-4.444185551547140e-01","4.342166094131190e-01","1.558345530556450e+00"
"-84.35","16.00","2.744977478512940e+00","-4.726607106024470e-01","4.568886653973080e-01","1.552488180778170e+00"
"-84.30","16.00","2.739329177795050e+00","-5.008293191531050e-01","4.794986272015350e-01","1.546323882697660e+00"
"-84.25","16.00","2.733374911393090e+00","-5.289208520019950e-01","5.020425104183970e-01","1.539853193117430e+00"
"-84.20","16.00","2.727115755824150e+00","-5.569317946634720e-01","5.245163347121090e-01","1.533076719482210e+00"
"-84.15","16.00","2.720552829860930e+00","-5.848586474998140e-01","5.469161244586050e-01","1.525995119861090e+00"
"-84.10","16.00","2.713687294329510e+00","-6.126979262473780e-01","5.692379093857570e-01","1.518609102921560e+00"
"-84.05","16.00","2.706520351900320e+00","-6.404461625400710e-01","5.914777252136389e-01","1.510919427895310e+00"
"-84.00","16.00","2.699053246872470e+00","-6.680999044299460e-01","6.136316142947360e-01","1.502926904535960e+00"
"-83.95","16.00","2.691287264951310e+00","-6.956557169048710e-01","6.356956262539371e-01","1.494632393068620e+00"
"-83.90","16.00","2.683223733019490e+00","-7.231101824031700e-01","6.576658186282420e-01","1.486036804131300e+00"
"-83.85","16.00","2.674864018901370e+00","-7.504599013252470e-01","6.795382575061329e-01","1.477141098708140e+00"
"-83.80","16.00","2.666209531120900e+00","-7.777014925419020e-01","7.013090181663760e-01","1.467946288054540e+00"
"-83.75","16.00","2.657261718653000e+00","-8.048315938994890e-01","7.229741857162880e-01","1.458453433614090e+00"
"-83.70","16.00","2.648022070668510e+00","-8.318468627216270e-01","7.445298557292550e-01","1.448663646927400e+00"
"-83.65","16.00","2.638492116272720e+00","-8.587439763075559e-01","7.659721348814670e-01","1.438578089532710e+00"
"-83.60","16.00","2.628673424237550e+00","-8.855196324269130e-01","7.872971415877230e-01","1.428197972858520e+00"
"-83.55","16.00","2.618567602727410e+00","-9.121705498108690e-01","8.085010066361830e-01","1.417524558107930e+00"
"-83.50","16.00","2.608176299018780e+00","-9.386934686396740e-01","8.295798738220730e-01","1.406559156134980e+00"
"-83.45","16.00","2.597501199213650e+00","-9.650851510263670e-01","8.505299005800990e-01","1.395303127312800e+00"
"-83.40","16.00","2.586544027946720e+00","-9.913423814966290e-01","8.713472586155240e-01","1.383757881393760e+00"
"-83.35","16.00","2.575306548086510e+00","-1.017461967464730e+00","8.920281345338350e-01","1.371924877361460e+00"
"-83.30","16.00","2.563790560430490e+00","-1.043440739705410e+00","9.125687304688040e-01","1.359805623274750e+00"
"-83.25","16.00","2.551997903394090e+00","-1.069275552821750e+00","9.329652647090030e-01","1.347401676103590e+00"
"-83.20","16.00","2.539930452693870e+00","-1.094963285708830e+00","9.532139723224580e-01","1.334714641556940e+00"
"-83.15","16.00","2.527590121024720e+00","-1.120500842013130e+00","9.733111057795010e-01","1.321746173902710e+00"
"-83.10","16.00","2.514978857731340e+00","-1.145885150587570e+00","9.932529355736420e-01","1.308497975779600e+00"
"-83.05","16.00","2.502098648473810e+00","-1.171113165942260e+00","1.013035750840370e+00","1.294971798001040e+00"
"-83.00","16.00","2.488951514887600e+00","-1.196181868690690e+00","1.032655859973800e+00","1.281169439351170e+00"
"-82.95","16.00","2.475539514237750e+00","-1.221088265991370e+00","1.052109591241050e+00","1.267092746372950e+00"
"-82.90","16.00","2.461864739067650e+00","-1.245829391984910e+00","1.071393293394210e+00","1.252743613148280e+00"
"-82.85","16.00","2.447929316842190e+00","-1.270402308226300e+00","1.090503336279850e+00","1.238123981070380e+00"
"-82.80","16.00","2.433735409585460e+00","-1.294804104112520e+00","1.109436111445970e+00","1.223235838608220e+00"
"-82.75","16.00","2.419285213513010e+00","-1.319031897305310e+00","1.128188032746220e+00","1.208081221063200e+00"
"-82.70","16.00","2.404580958658910e+00","-1.343082834148920e+00","1.146755536941380e+00","1.192662210318090e+00"
"-82.65","16.00","2.389624908497430e+00","-1.366954090083020e+00","1.165135084297940e+00","1.176980934578160e+00"
"-82.60","16.00","2.374419359559510e+00","-1.390642870050530e+00","1.183323159183690e+00","1.161039568104620e+00"
"-82.55","16.00","2.358966641044200e+00","-1.414146408900220e+00","1.201316270660190e+00","1.144840330940450e+00"
"-82.50","16.00","2.343269114424970e+00","-1.437461971784310e+00","1.219110953072160e+00","1.128385488628540e+00"
"-82.45","16.00","2.327329173051030e+00","-1.460586854550710e+00","1.236703766633410e+00","1.111677351922230e+00"
"-82.40","16.00","2.311149241743760e+00","-1.483518384129990e+00","1.254091298009600e+00","1.094718276488280e+00"
"-82.35","16.00","2.294731776388220e+00","-1.506253918917010e+00","1.271270160897340e+00","1.077510662602440e+00"
"-82.30","16.00","2.278079263520050e+00","-1.528790849146980e+00","1.288236996599770e+00","1.060056954837380e+00"
"-82.25","16.00","2.261194219907460e+00","-1.551126597266240e+00","1.304988474598490e+00","1.042359641743330e+00"
"-82.20","16.00","2.244079192128720e+00","-1.573258618297300e+00","1.321521293121710e+00","1.024421255521240e+00"
"-82.15","16.00","2.226736756145080e+00","-1.595184400198350e+00","1.337832179708440e+00","1.006244371688640e+00"
"-82.10","16.00","2.209169516869200e+00","-1.616901464217120e+00","1.353917891768880e+00","9.878316087382309e-01"
"-82.05","16.00","2.191380107729180e+00","-1.638407365238890e+00","1.369775217140550e+00","9.691856277892140e-01"
"-82.00","16.00","2.173371190228230e+00","-1.659699692128890e+00","1.385400974640450e+00","9.503091322313800e-01"
"-81.95","16.00","2.155145453500220e+00","-1.680776068068690e+00","1.400792014612850e+00","9.312048673621300e-01"
"-81.90","16.00","2.136705613860880e+00","-1.701634150886840e+00","1.415945219472750e+00","9.118756200163690e-01"
"-81.85","16.00","2.118054414355090e+00","-1.722271633383400e+00","1.430857504244970e+00","8.923242181893620e-01"
"-81.80","16.00","2.099194624300020e+00","-1.742686243648660e+00","1.445525817098610e+00","8.725535306526330e-01"
"-81.75","16.00","2.080129038824450e+00","-1.762875745375640e+00","1.459947139877010e+00","8.525664665628900e-01"
"-81.70","16.00","2.060860478404190e+00","-1.782837938166600e+00","1.474118488622910e+00","8.323659750641330e-01"
"-81.65","16.00","2.041391788393770e+00","-1.802570657833310e+00","1.488036914098810e+00","8.119550448829370e-01"
"-81.60","16.00","2.021725838554390e+00","-1.822071776691250e+00","1.501699502302530e+00","7.913367039169510e-01"
"-81.55","16.00","2.001865522578370e+00","-1.841339203847420e+00","1.515103374977700e+00","7.705140188167670e-01"
"-81.50","16.00","1.981813757609970e+00","-1.860370885481980e+00","1.528245690119230e+00","7.494900945611011e-01"
"-81.45","16.00","1.961573483762930e+00","-1.879164805123450e+00","1.541123642473600e+00","7.282680740254610e-01"
"-81.40","16.00","1.941147663634510e+00","-1.897718983917700e+00","1.553734464033970e+00","7.068511375442610e-01"
"-81.35","16.00","1.920539281816380e+00","-1.916031480890320e+00","1.566075424529920e+00","6.852425024665550e-01"
"-81.30","16.00","1.899751344402330e+00","-1.934100393202660e+00","1.578143831911800e+00","6.634454227053750e-01"
"-81.25","16.00","1.878786878492810e+00","-1.951923856401380e+00","1.589937032829560e+00","6.414631882807600e-01"
"-81.20","16.00","1.857648931696610e+00","-1.969500044661390e+00","1.601452413106110e+00","6.192991248565500e-01"
"-81.15","16.00","1.836340571629490e+00","-1.986827171022310e+00","1.612687398204890e+00","5.969565932710500e-01"
"-81.10","16.00","1.814864885410110e+00","-2.003903487618210e+00","1.623639453691800e+00","5.744389890615640e-01"
"-81.05","16.00","1.793224979153160e+00","-2.020727285900800e+00","1.634306085691290e+00","5.517497419829640e-01"
"-81.00","16.00","1.771423977459850e+00","-2.037296896855930e+00","1.644684841336580e+00","5.288923155202150e-01"
"-80.95","16.00","1.749465022905850e+00","-2.053610691213390e+00","1.654773309213850e+00","5.058702063951270e-01"
"-80.90","16.00","1.727351275526800e+00","-2.069667079649870e+00","1.664569119800470e+00","4.826869440672600e-01"
"-80.85","16.00","1.705085912301390e+00","-2.085464512985340e+00","1.674069945897020e+00","4.593460902291050e-01"
"-80.80","16.00","1.682672126632230e+00","-2.101001482372410e+00","1.683273503053190e+00","4.358512382956680e-01"
"-80.75","16.00","1.660113127824440e+00","-2.116276519479120e+00","1.692177549987350e+00","4.122060128883910e-01"
"-80.70","16.00","1.637412140562180e+00","-2.131288196664630e+00","1.700779888999840e+00","3.884140693136850e-01"
"-80.65","16.00","1.614572404383240e+00","-2.146035127148210e+00","1.709078366379750e+00","3.644790930360260e-01"
"-80.60","16.00","1.591597173151540e+00","-2.160515965171290e+00","1.717070872805320e+00","3.404047991456570e-01"
"-80.55","16.00","1.568489714528030e+00","-2.174729406152490e+00","1.724755343737720e+00","3.161949318211820e-01"
"-80.50","16.00","1.545253309439620e+00","-2.188674186835930e+00","1.732129759808180e+00","2.918532637868450e-01"
"-80.45","16.00","1.521891251546660e+00","-2.202349085432310e+00","1.739192147198540e+00","2.673835957648340e-01"
"-80.40","16.00","1.498406846708810e+00","-2.215752921753240e+00","1.745940578014910e+00","2.427897559225880e-01"
"-80.35","16.00","1.474803412449360e+00","-2.228884557338430e+00","1.752373170654560e+00","2.180755993151060e-01"
"-80.30","16.00","1.451084277418370e+00","-2.241742895575950e+00","1.758488090165980e+00","1.932450073225620e-01"
"-80.25","16.00","1.427252780854400e+00","-2.254326881815410e+00","1.764283548601860e+00","1.683018870830870e-01"
"-80.20","16.00","1.403312272045090e+00","-2.266635503474130e+00","1.769757805365190e+00","1.432501709209380e-01"
"-80.15","16.00","1.379266109786700e+00","-2.278667790136280e+00","1.774909167548190e+00","1.180938157701110e-01"
"-80.10","16.00","1.355117661842670e+00","-2.290422813644880e+00","1.779735990264140e+00","9.283680259349400e-02"
"-80.05","16.00","1.330870304401220e+00","-2.301899688186810e+00","1.784236676972030e+00","6.748313579763740e-02"
"-80.00","16.00","1.306527421532210e+00","-2.313097570370690e+00","1.788409679793920e+00","4.203684264322220e-02"
"-79.95","16.00","1.282092404643280e+00","-2.324015659297720e+00","1.792253499825050e+00","1.650197265134270e-02"
"-79.90","16.00","1.257568651935340e+00","-2.334653196625350e+00","1.795766687436510e+00","-9.117402994299501e-03"
"-79.85","16.00","1.232959567857620e+00","-2.345009466623950e+00","1.798947842570600e+00","-3.481719204923100e-02"
"-79.80","16.00","1.208268562562280e+00","-2.355083796226270e+00","1.801795615028600e+00","-6.059328181390610e-02"
"-79.75","16.00","1.183499051358600e+00","-2.364875555069900e+00","1.804308704751130e+00","-8.644153974332390e-02"
"-79.70","16.00","1.158654454167020e+00","-2.374384155532590e+00","1.806485862090850e+00","-1.123578140602640e-01"
"-79.65","16.00","1.133738194973080e+00","-2.383609052760420e+00","1.808325888077600e+00","-1.383379343722210e-01"
"-79.60","16.00","1.108753701281210e+00","-2.392549744688910e+00","1.809827634675890e+00","-1.643777122918150e-01"
"-79.55","16.00","1.083704403568630e+00","-2.401205772057080e+00","1.810990005034570e+00","-1.904729420606800e-01"
"-79.50","16.00","1.058593734739370e+00","-2.409576718414330e+00","1.811811953728870e+00","-2.166194011766810e-01"
"-79.45","16.00","1.033425129578540e+00","-2.417662210120270e+00","1.812292486994590e+00","-2.428128510243420e-01"
"-79.40","16.00","1.008202024206970e+00","-2.425461916337490e+00","1.812430662954390e+00","-2.690490375084200e-01"
"-79.35","16.00","9.829278555361290e-01","-2.432975549017230e+00","1.812225591836270e+00","-2.953236916905460e-01"
"-79.30","16.00","9.576060607237550e-01","-2.440202862877970e+00","1.811676436184130e+00","-3.216325304287530e-01"
"-79.25","16.00","9.322400766299420e-01","-2.447143655377040e+00","1.810782411060250e+00","-3.479712570198990e-01"
"-79.20","16.00","9.068333392740330e-01","-2.453797766675120e+00","1.809542784239960e+00","-3.743355618447470e-01"
"-79.15","16.00","8.813892832921890e-01","-2.460165079593740e+00","1.807956876398090e+00","-4.007211230157790e-01"
"-79.10","16.00","8.559113413959770e-01","-2.466245519565750e+00","1.806024061287410e+00","-4.271236070274610e-01"
"-79.05","16.00","8.304029438318939e-01","-2.472039054578840e+00","1.803743765909060e+00","-4.535386694089260e-01"
"-79.00","16.00","8.048675178418900e-01","-2.477545695112010e+00","1.801115470674670e+00","-4.799619553790770e-01"
"-78.95","16.00","7.793084871251450e-01","-2.482765494065180e+00","1.798138709560470e+00","-5.063891005038180e-01"
"-78.90","16.00","7.537292713010620e-01","-2.487698546681720e+00","1.794813070253090e+00","-5.328157313554470e-01"
"-78.85","16.00","7.281332853736190e-01","-2.492344990464200e+00","1.791138194287200e+00","-5.592374661740500e-01"
"-78.80","16.00","7.025239391971591e-01","-2.496705005083120e+00","1.787113777174870e+00","-5.856499155307791e-01"
"-78.75","16.00","6.769046369437020e-01","-2.500778812278880e+00","1.782739568526680e+00","-6.120486829929930e-01"
"-78.70","16.00","6.512787765718400e-01","-2.504566675756800e+00","1.778015372164460e+00","-6.384293657910390e-01"
"-78.65","16.00","6.256497492974080e-01","-2.508068901075340e+00","1.772941046225830e+00","-6.647875554866700e-01"
"-78.60","16.00","6.000209390659250e-01","-2.511285835527570e+00","1.767516503260250e+00","-6.911188386428940e-01"
"-78.55","16.00","5.743957220268910e-01","-2.514217868015830e+00","1.761741710316830e+00","-7.174187974952549e-01"
"-78.50","16.00","5.487774660100740e-01","-2.516865428919580e+00","1.755616689023690e+00","-7.436830106243700e-01"
"-78.45","16.00","5.231695300038830e-01","-2.519228989956720e+00","1.749141515658900e+00","-7.699070536296240e-01"
"-78.40","16.00","4.975752636358620e-01","-2.521309064038010e+00","1.742316321213120e+00","-7.960864998039380e-01"
"-78.35","16.00","4.719980066554490e-01","-2.523106205115000e+00","1.735141291443650e+00","-8.222169208094670e-01"
"-78.30","16.00","4.464410884190250e-01","-2.524621008021280e+00","1.727616666920180e+00","-8.482938873541430e-01"
"-78.25","16.00","4.209078273773700e-01","-2.525854108307170e+00","1.719742743062000e+00","-8.743129698690389e-01"
"-78.20","16.00","3.954015305656830e-01","-2.526806182067840e+00","1.711519870166790e+00","-9.002697391862070e-01"
"-78.15","16.00","3.699254930960790e-01","-2.527477945764960e+00","1.702948453430880e+00","-9.261597672171900e-01"
"-78.10","16.00","3.444829976528130e-01","-2.527870156041870e+00","1.694028952961160e+00","-9.519786276318570e-01"
"-78.05","16.00","3.190773139902710e-01","-2.527983609532280e+00","1.684761883778340e+00","-9.777218965375600e-01"
"-78.00","16.00","2.937116984337360e-01","-2.527819142662650e+00","1.675147815811850e+00","-1.003385153158520e+00"
"-77.95","16.00","2.683893933831130e-01","-2.527377631448170e+00","1.665187373886180e+00","-1.028963980515280e+00"
"-77.90","16.00","2.431136268195880e-01","-2.526659991282490e+00","1.654881237698730e+00","-1.054453966104150e+00"
"-77.85","16.00","2.178876118154510e-01","-2.525667176721100e+00","1.644230141789230e+00","-1.079850702576500e+00"
"-77.80","16.00","1.927145460470560e-01","-2.524400181258600e+00","1.633234875500610e+00","-1.105149788417830e+00"
"-77.75","16.00","1.675976113109310e-01","-2.522860037099730e+00","1.621896282931360e+00","-1.130346828626580e+00"
"-77.70","16.00","1.425399730433160e-01","-2.521047814924300e+00","1.610215262879470e+00","-1.155437435392320e+00"
