"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","29.00","9.747036582401311e-01","2.147502819390590e+00","-1.708810008858860e+00","3.931790576086350e-01"
"-89.95","29.00","9.990857820274750e-01","2.136896255323450e+00","-1.702964587572110e+00","4.154137546470160e-01"
"-89.90","29.00","1.023349183662510e+00","2.126006003556620e+00","-1.696831718868000e+00","4.375797403372240e-01"
"-89.85","29.00","1.047490475333530e+00","2.114833423002980e+00","-1.690412080950320e+00","4.596733365414550e-01"
"-89.80","29.00","1.071506284981190e+00","2.103379914099310e+00","-1.683706398779840e+00","4.816908704889040e-01"
"-89.75","29.00","1.095393256820580e+00","2.091646918622560e+00","-1.676715444051180e+00","5.036286753697080e-01"
"-89.70","29.00","1.119148051860820e+00","2.079635919499560e+00","-1.669440035162100e+00","5.254830909290890e-01"
"-89.65","29.00","1.142767348422660e+00","2.067348440609910e+00","-1.661881037175090e+00","5.472504640617500e-01"
"-89.60","29.00","1.166247842653640e+00","2.054786046582200e+00","-1.654039361771490e+00","5.689271494063450e-01"
"-89.55","29.00","1.189586249040840e+00","2.041950342583700e+00","-1.645915967197960e+00","5.905095099399430e-01"
"-89.50","29.00","1.212779300921250e+00","2.028842974103330e+00","-1.637511858205210e+00","6.119939175724270e-01"
"-89.45","29.00","1.235823750989380e+00","2.015465626728050e+00","-1.628828085979320e+00","6.333767537406499e-01"
"-89.40","29.00","1.258716371802350e+00","2.001820025912800e+00","-1.619865748065220e+00","6.546544100022890e-01"
"-89.35","29.00","1.281453956282130e+00","1.987907936743800e+00","-1.610625988282710e+00","6.758232886293640e-01"
"-89.30","29.00","1.304033318214960e+00","1.973731163695460e+00","-1.601109996634670e+00","6.968798032011720e-01"
"-89.25","29.00","1.326451292747870e+00","1.959291550380730e+00","-1.591319009207810e+00","7.178203791967160e-01"
"-89.20","29.00","1.348704736882110e+00","1.944590979295170e+00","-1.581254308065630e+00","7.386414545863310e-01"
"-89.15","29.00","1.370790529963600e+00","1.929631371554550e+00","-1.570917221133860e+00","7.593394804226530e-01"
"-89.10","29.00","1.392705574170080e+00","1.914414686626060e+00","-1.560309122078170e+00","7.799109214305630e-01"
"-89.05","29.00","1.414446794995010e+00","1.898942922053420e+00","-1.549431430174340e+00","8.003522565961980e-01"
"-89.00","29.00","1.436011141728180e+00","1.883218113175470e+00","-1.538285610170760e+00","8.206599797548740e-01"
"-88.95","29.00","1.457395587932850e+00","1.867242332838730e+00","-1.526873172143300e+00","8.408306001778050e-01"
"-88.90","29.00","1.478597131919330e+00","1.851017691103700e+00","-1.515195671342600e+00","8.608606431575130e-01"
"-88.85","29.00","1.499612797215030e+00","1.834546334945030e+00","-1.503254708033770e+00","8.807466505918780e-01"
"-88.80","29.00","1.520439633030770e+00","1.817830447945660e+00","-1.491051927328490e+00","9.004851815666330e-01"
"-88.75","29.00","1.541074714723380e+00","1.800872249984790e+00","-1.478589019009510e+00","9.200728129363680e-01"
"-88.70","29.00","1.561515144254420e+00","1.783673996919990e+00","-1.465867717347630e+00","9.395061399037530e-01"
"-88.65","29.00","1.581758050644970e+00","1.766237980263290e+00","-1.452889800911100e+00","9.587817765970050e-01"
"-88.60","29.00","1.601800590426450e+00","1.748566526851370e+00","-1.439657092367540e+00","9.778963566454580e-01"
"-88.55","29.00","1.621639948087380e+00","1.730661998509940e+00","-1.426171458278280e+00","9.968465337531540e-01"
"-88.50","29.00","1.641273336515870e+00","1.712526791712260e+00","-1.412434808885280e+00","1.015628982270340e+00"
"-88.45","29.00","1.660697997438060e+00","1.694163337231960e+00","-1.398449097890470e+00","1.034240397762780e+00"
"-88.40","29.00","1.679911201852030e+00","1.675574099790160e+00","-1.384216322227770e+00","1.052677497578750e+00"
"-88.35","29.00","1.698910250457520e+00","1.656761577696960e+00","-1.369738521827580e+00","1.070937021413720e+00"
"-88.30","29.00","1.717692474081070e+00","1.637728302487310e+00","-1.355017779373930e+00","1.089015731872470e+00"
"-88.25","29.00","1.736255234096670e+00","1.618476838551370e+00","-1.340056220054190e+00","1.106910415028690e+00"
"-88.20","29.00","1.754595922841750e+00","1.599009782759470e+00","-1.324856011301470e+00","1.124617880981860e+00"
"-88.15","29.00","1.772711964028580e+00","1.579329764081520e+00","-1.309419362529710e+00","1.142134964411370e+00"
"-88.10","29.00","1.790600813150840e+00","1.559439443201170e+00","-1.293748524861400e+00","1.159458525127810e+00"
"-88.05","29.00","1.808259957885320e+00","1.539341512124710e+00","-1.277845790848130e+00","1.176585448621150e+00"
"-88.00","29.00","1.825686918488860e+00","1.519038693784620e+00","-1.261713494183840e+00","1.193512646606030e+00"
"-87.95","29.00","1.842879248190250e+00","1.498533741638050e+00","-1.245354009410910e+00","1.210237057563800e+00"
"-87.90","29.00","1.859834533577020e+00","1.477829439260150e+00","-1.228769751619050e+00","1.226755647281270e+00"
"-87.85","29.00","1.876550394977270e+00","1.456928599932410e+00","-1.211963176137070e+00","1.243065409386170e+00"
"-87.80","29.00","1.893024486836180e+00","1.435834066225980e+00","-1.194936778217650e+00","1.259163365879090e+00"
