"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","46.00","4.595647907220480e-01","1.793157215182130e+00","-1.681606043113450e+00","1.360722427839390e-01"
"-89.95","46.00","4.813887595930740e-01","1.786838986606820e+00","-1.679105511678280e+00","1.580151691315930e-01"
"-89.90","46.00","5.031354829830720e-01","1.780253875472570e+00","-1.676321777557440e+00","1.799317749525870e-01"
"-89.85","46.00","5.248016730077080e-01","1.773402768504010e+00","-1.673254983598200e+00","2.018184520551350e-01"
"-89.80","46.00","5.463840515323940e-01","1.766286593386790e+00","-1.669905318230780e+00","2.236715908073730e-01"
"-89.75","46.00","5.678793506901439e-01","1.758906318664540e+00","-1.666273015532760e+00","2.454875807118610e-01"
"-89.70","46.00","5.892843133982790e-01","1.751262953629080e+00","-1.662358355286210e+00","2.672628109813970e-01"
"-89.65","46.00","6.105956938740860e-01","1.743357548204050e+00","-1.658161663027520e+00","2.889936711162520e-01"
"-89.60","46.00","6.318102581492030e-01","1.735191192821840e+00","-1.653683310089960e+00","3.106765514825940e-01"
"-89.55","46.00","6.529247845827620e-01","1.726765018293930e+00","-1.648923713638850e+00","3.323078438921220e-01"
"-89.50","46.00","6.739360643731200e-01","1.718080195674610e+00","-1.643883336699340e+00","3.538839421827390e-01"
"-89.45","46.00","6.948409020681240e-01","1.709137936118080e+00","-1.638562688176920e+00","3.754012428001780e-01"
"-89.40","46.00","7.156361160737850e-01","1.699939490729000e+00","-1.632962322870420e+00","3.968561453804950e-01"
"-89.35","46.00","7.363185391613710e-01","1.690486150406450e+00","-1.627082841477600e+00","4.182450533333970e-01"
"-89.30","46.00","7.568850189726940e-01","1.680779245681320e+00","-1.620924890593370e+00","4.395643744261490e-01"
"-89.25","46.00","7.773324185236520e-01","1.670820146547210e+00","-1.614489162700440e+00","4.608105213681910e-01"
"-89.20","46.00","7.976576167057690e-01","1.660610262284820e+00","-1.607776396152580e+00","4.819799123960980e-01"
"-89.15","46.00","8.178575087858700e-01","1.650151041279780e+00","-1.600787375150390e+00","5.030689718590950e-01"
"-89.10","46.00","8.379290069035740e-01","1.639443970834090e+00","-1.593522929709490e+00","5.240741308047300e-01"
"-89.05","46.00","8.578690405666560e-01","1.628490576971090e+00","-1.585983935621300e+00","5.449918275648100e-01"
"-89.00","46.00","8.776745571441840e-01","1.617292424234020e+00","-1.578171314406230e+00","5.658185083414330e-01"
"-88.95","46.00","8.973425223573160e-01","1.605851115478130e+00","-1.570086033259360e+00","5.865506277930320e-01"
