"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","12.00","1.605151256506170e+00","2.357935402844810e+00","-1.546255623310320e+00","4.668992295021690e-01"
"-89.95","12.00","1.630273710685810e+00","2.342396906349220e+00","-1.538458254117340e+00","4.870802053378370e-01"
"-89.90","12.00","1.655231145692600e+00","2.326580985022000e+00","-1.530397857778010e+00","5.071595769945070e-01"
"-89.85","12.00","1.680020364520890e+00","2.310489529849550e+00","-1.522075605379010e+00","5.271339441289720e-01"
"-89.80","12.00","1.704638192910550e+00","2.294124470254770e+00","-1.513492711720960e+00","5.469999188355430e-01"
"-89.75","12.00","1.729081479827100e+00","2.277487773815510e+00","-1.504650435195450e+00","5.667541262080540e-01"
"-89.70","12.00","1.753347097938120e+00","2.260581445977010e+00","-1.495550077654870e+00","5.863932049006420e-01"
"-89.65","12.00","1.777431944086160e+00","2.243407529758090e+00","-1.486192984274920e+00","6.059138076873920e-01"
"-89.60","12.00","1.801332939757880e+00","2.225968105451240e+00","-1.476580543409930e+00","6.253126020206310e-01"
"-89.55","12.00","1.825047031549390e+00","2.208265290316690e+00","-1.466714186440930e+00","6.445862705878640e-01"
"-89.50","12.00","1.848571191627800e+00","2.190301238270440e+00","-1.456595387616420e+00","6.637315118672210e-01"
"-89.45","12.00","1.871902418188670e+00","2.172078139566360e+00","-1.446225663886020e+00","6.827450406812789e-01"
"-89.40","12.00","1.895037735909580e+00","2.153598220472350e+00","-1.435606574726930e+00","7.016235887492260e-01"
"-89.35","12.00","1.917974196399480e+00","2.134863742940660e+00","-1.424739721963080e+00","7.203639052372710e-01"
"-89.30","12.00","1.940708878643910e+00","2.115877004272440e+00","-1.413626749577300e+00","7.389627573071320e-01"
"-89.25","12.00","1.963238889445940e+00","2.096640336776480e+00","-1.402269343516170e+00","7.574169306626330e-01"
"-89.20","12.00","1.985561363862720e+00","2.077156107422320e+00","-1.390669231487910e+00","7.757232300941400e-01"
"-89.15","12.00","2.007673465637750e+00","2.057426717487680e+00","-1.378828182752980e+00","7.938784800209659e-01"
"-89.10","12.00","2.029572387628460e+00","2.037454602200310e+00","-1.366748007907800e+00","8.118795250314410e-01"
"-89.05","12.00","2.051255352229400e+00","2.017242230374360e+00","-1.354430558661230e+00","8.297232304206600e-01"
"-89.00","12.00","2.072719611790650e+00","1.996792104041280e+00","-1.341877727604170e+00","8.474064827258270e-01"
"-88.95","12.00","2.093962449031680e+00","1.976106758075270e+00","-1.329091447972030e+00","8.649261902590550e-01"
