"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","63.00","1.561368308438560e-01","1.338204981306560e+00","-1.605408610790280e+00","-1.991962345447770e-01"
"-89.95","63.00","1.742957826973230e-01","1.333631466690800e+00","-1.606078021380320e+00","-1.781969897683140e-01"
"-89.90","63.00","1.923873853100820e-01","1.328819911103620e+00","-1.606475779801920e+00","-1.571926212866770e-01"
"-89.85","63.00","2.104085791709400e-01","1.323771132132530e+00","-1.606601704037280e+00","-1.361865961763630e-01"
"-89.80","63.00","2.283563137919310e-01","1.318485986424910e+00","-1.606455655908030e+00","-1.151823864252430e-01"
"-89.75","63.00","2.462275482086590e-01","1.312965369594690e+00","-1.606037541177660e+00","-9.418346838002491e-02"
"-89.70","63.00","2.640192514796430e-01","1.307210216122620e+00","-1.605347309647090e+00","-7.319332219197440e-02"
"-89.65","63.00","2.817284031847400e-01","1.301221499250000e+00","-1.604384955243180e+00","-5.221543126078180e-02"
"-89.60","63.00","2.993519939224550e-01","1.295000230866010e+00","-1.603150516100110e+00","-3.125328167680820e-02"
"-89.55","63.00","3.168870258061300e-01","1.288547461388570e+00","-1.601644074633870e+00","-1.031036166168590e-02"
"-89.50","63.00","3.343305129588810e-01","1.281864279638750e+00","-1.599865757609490e+00","1.060983899256710e-02"
"-89.45","63.00","3.516794820072020e-01","1.274951812708750e+00","-1.597815736201200e+00","3.150382948583320e-02"
"-89.40","63.00","3.689309725731510e-01","1.267811225823530e+00","-1.595494226045490e+00","5.236811857348870e-02"
"-89.35","63.00","3.860820377650820e-01","1.260443722195940e+00","-1.592901487286870e+00","7.319921513127670e-02"
"-89.30","63.00","4.031297446667330e-01","1.252850542875580e+00","-1.590037824616590e+00","9.399362872125470e-02"
"-89.25","63.00","4.200711748247330e-01","1.245032966591180e+00","-1.586903587304000e+00","1.147478701588500e-01"
"-89.20","63.00","4.369034247342580e-01","1.236992309586750e+00","-1.583499169220730e+00","1.354584520807700e-01"
"-89.15","63.00","4.536236063229720e-01","1.228729925451310e+00","-1.579825008857630e+00","1.561218895139100e-01"
"-89.10","63.00","4.702288474329590e-01","1.220247204942350e+00","-1.575881589334380e+00","1.767347004448960e-01"
"-89.05","63.00","4.867162923006940e-01","1.211545575803030e+00","-1.571669438401830e+00","1.972934063903500e-01"
"-89.00","63.00","5.030831020349330e-01","1.202626502573060e+00","-1.567189128437030e+00","2.177945329677380e-01"
"-88.95","63.00","5.193264550924430e-01","1.193491486393370e+00","-1.562441276430930e+00","2.382346104667020e-01"
"-88.90","63.00","5.354435477514660e-01","1.184142064804560e+00","-1.557426543968720e+00","2.586101744207480e-01"
"-88.85","63.00","5.514315945828679e-01","1.174579811539180e+00","-1.552145637202870e+00","2.789177661792530e-01"
"-88.80","63.00","5.672878289188480e-01","1.164806336307860e+00","-1.546599306818720e+00","2.991539334796360e-01"
"-88.75","63.00","5.830095033192070e-01","1.154823284579180e+00","-1.540788347992800e+00","3.193152310196880e-01"
"-88.70","63.00","5.985938900349930e-01","1.144632337353650e+00","-1.534713600343680e+00","3.393982210298450e-01"
"-88.65","63.00","6.140382814695090e-01","1.134235210931400e+00","-1.528375947875490e+00","3.593994738454060e-01"
"-88.60","63.00","6.293399906365650e-01","1.123633656674000e+00","-1.521776318914010e+00","3.793155684785290e-01"
"-88.55","63.00","6.444963516159400e-01","1.112829460760140e+00","-1.514915686035410e+00","3.991430931899800e-01"
"-88.50","63.00","6.595047200059330e-01","1.101824443935400e+00","-1.507795065987490e+00","4.188786460604980e-01"
"-88.45","63.00","6.743624733729290e-01","1.090620461256090e+00","-1.500415519603620e+00","4.385188355616480e-01"
"-88.40","63.00","6.890670116979050e-01","1.079219401827130e+00","-1.492778151709250e+00","4.580602811261190e-01"
"-88.35","63.00","7.036157578198320e-01","1.067623188534070e+00","-1.484884111020970e+00","4.774996137173740e-01"
"-88.30","63.00","7.180061578758080e-01","1.055833777769360e+00","-1.476734590038200e+00","4.968334763984880e-01"
"-88.25","63.00","7.322356817379611e-01","1.043853159152670e+00","-1.468330824927490e+00","5.160585249001630e-01"
"-88.20","63.00","7.463018234469220e-01","1.031683355245640e+00","-1.459674095399400e+00","5.351714281877350e-01"
"-88.15","63.00","7.602021016419040e-01","1.019326421260760e+00","-1.450765724578040e+00","5.541688690271810e-01"
"-88.10","63.00","7.739340599872300e-01","1.006784444764670e+00","-1.441607078863130e+00","5.730475445499050e-01"
"-88.05","63.00","7.874952675952450e-01","9.940595453758260e-01","-1.432199567784790e+00","5.918041668163030e-01"
"-88.00","63.00","8.008833194456010e-01","9.811538744565470e-01","-1.422544643850930e+00","6.104354633779880e-01"
"-87.95","63.00","8.140958368007640e-01","9.680696147995370e-01","-1.412643802387230e+00","6.289381778385510e-01"
