"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","54.00","2.927783790764020e-01","1.590828556352700e+00","-1.644556525053270e+00","-2.341395481138770e-02"
"-89.95","54.00","3.129948219951380e-01","1.585674856406590e+00","-1.643675634887610e+00","-1.922621906144300e-03"
"-89.90","54.00","3.331431988785700e-01","1.580266738593690e+00","-1.642517149194940e+00","1.955955934503430e-02"
"-89.85","54.00","3.532203195509800e-01","1.574604998820630e+00","-1.641081021985560e+00","4.102905162500880e-02"
"-89.80","54.00","3.732230024899710e-01","1.568690473135730e+00","-1.639367251935780e+00","6.248231403259840e-02"
"-89.75","54.00","3.931480753364660e-01","1.562524037640470e+00","-1.637375882477370e+00","8.391580264490020e-02"
"-89.70","54.00","4.129923754037520e-01","1.556106608394360e+00","-1.635107001879870e+00","1.053259710812440e-01"
"-89.65","54.00","4.327527501856710e-01","1.549439141313260e+00","-1.632560743325720e+00","1.267092710688410e-01"
"-89.60","54.00","4.524260578637560e-01","1.542522632061110e+00","-1.629737284978360e+00","1.480621530099500e-01"
"-89.55","54.00","4.720091678133060e-01","1.535358115935160e+00","-1.626636850043000e+00","1.693810665505410e-01"
"-89.50","54.00","4.914989611082610e-01","1.527946667744650e+00","-1.623259706820300e+00","1.906624611503150e-01"
"-89.45","54.00","5.108923310248050e-01","1.520289401682940e+00","-1.619606168752690e+00","2.119027866539810e-01"
"-89.40","54.00","5.301861835436000e-01","1.512387471193170e+00","-1.615676594463570e+00","2.330984938637210e-01"
"-89.35","54.00","5.493774378506250e-01","1.504242068827360e+00","-1.611471387789090e+00","2.542460351127900e-01"
"-89.30","54.00","5.684630268364220e-01","1.495854426099120e+00","-1.606990997802750e+00","2.753418648400310e-01"
"-89.25","54.00","5.874398975938090e-01","1.487225813329790e+00","-1.602235918832530e+00","2.963824401653890e-01"
"-89.20","54.00","6.063050119137940e-01","1.478357539488220e+00","-1.597206690470820e+00","3.173642214661180e-01"
"-89.15","54.00","6.250553467798260e-01","1.469250952024050e+00","-1.591903897576900e+00","3.382836729538410e-01"
"-89.10","54.00","6.436878948600850e-01","1.459907436694620e+00","-1.586328170272030e+00","3.591372632521170e-01"
"-89.05","54.00","6.621996649978490e-01","1.450328417385460e+00","-1.580480183927190e+00","3.799214659745640e-01"
"-89.00","54.00","6.805876826998311e-01","1.440515355924440e+00","-1.574360659143420e+00","4.006327603034320e-01"
"-88.95","54.00","6.988489906224130e-01","1.430469751889560e+00","-1.567970361724650e+00","4.212676315684990e-01"
"-88.90","54.00","7.169806490556270e-01","1.420193142410420e+00","-1.561310102643170e+00","4.418225718261880e-01"
"-88.85","54.00","7.349797364048980e-01","1.409687101963340e+00","-1.554380737997650e+00","4.622940804388490e-01"
"-88.80","54.00","7.528433496703520e-01","1.398953242160350e+00","-1.547183168963680e+00","4.826786646540200e-01"
"-88.75","54.00","7.705686049237610e-01","1.387993211531760e+00","-1.539718341736810e+00","5.029728401837650e-01"
"-88.70","54.00","7.881526377828710e-01","1.376808695302640e+00","-1.531987247468220e+00","5.231731317837180e-01"
"-88.65","54.00","8.055926038831370e-01","1.365401415163080e+00","-1.523990922192810e+00","5.432760738319710e-01"
"-88.60","54.00","8.228856793467551e-01","1.353773129032270e+00","-1.515730446749890e+00","5.632782109075720e-01"
"-88.55","54.00","8.400290612489120e-01","1.341925630816480e+00","-1.507206946696300e+00","5.831760983686030e-01"
"-88.50","54.00","8.570199680811830e-01","1.329860750160980e+00","-1.498421592212140e+00","6.029663029297150e-01"
"-88.45","54.00","8.738556402119551e-01","1.317580352195830e+00","-1.489375597998920e+00","6.226454032390289e-01"
"-88.40","54.00","8.905333403438260e-01","1.305086337275710e+00","-1.480070223170340e+00","6.422099904542620e-01"
"-88.35","54.00","9.070503539679360e-01","1.292380640713790e+00","-1.470506771135440e+00","6.616566688180860e-01"
"-88.30","54.00","9.234039898150570e-01","1.279465232509540e+00","-1.460686589474410e+00","6.809820562324880e-01"
"-88.25","54.00","9.395915803034650e-01","1.266342117070770e+00","-1.450611069806820e+00","7.001827848321660e-01"
"-88.20","54.00","9.556104819834180e-01","1.253013332929720e+00","-1.440281647652450e+00","7.192555015567130e-01"
"-88.15","54.00","9.714580759782740e-01","1.239480952453310e+00","-1.429699802284670e+00","7.381968687216730e-01"
"-88.10","54.00","9.871317684220470e-01","1.225747081547680e+00","-1.418867056576220e+00","7.570035645882010e-01"
"-88.05","54.00","1.002628990893400e+00","1.211813859356940e+00","-1.407784976837830e+00","7.756722839312920e-01"
"-88.00","54.00","1.017947200846040e+00","1.197683457956190e+00","-1.396455172649070e+00","7.941997386065680e-01"
"-87.95","54.00","1.033083882035280e+00","1.183358082038960e+00","-1.384879296682060e+00","8.125826581153760e-01"
"-87.90","54.00","1.048036544940880e+00","1.168839968598950e+00","-1.373059044517620e+00","8.308177901681820e-01"
"-87.85","54.00","1.062802727186000e+00","1.154131386606310e+00","-1.360996154454100e+00","8.489019012461830e-01"
"-87.80","54.00","1.077379993952090e+00","1.139234636678360e+00","-1.348692407308800e+00","8.668317771609280e-01"
"-87.75","54.00","1.091765938389950e+00","1.124152050744810e+00","-1.336149626212060e+00","8.846042236120560e-01"
"-87.70","54.00","1.105958182026460e+00","1.108885991707600e+00","-1.323369676393990e+00","9.022160667427990e-01"
"-87.65","54.00","1.119954375167320e+00","1.093438853095390e+00","-1.310354464963920e+00","9.196641536933680e-01"
"-87.60","54.00","1.133752197295420e+00","1.077813058712740e+00","-1.297105940682510e+00","9.369453531519700e-01"
"-87.55","54.00","1.147349357464950e+00","1.062011062284000e+00","-1.283626093726660e+00","9.540565559034910e-01"
"-87.50","54.00","1.160743594691130e+00","1.046035347092000e+00","-1.269916955447070e+00","9.709946753756410e-01"
"-87.45","54.00","1.173932678335420e+00","1.029888425611620e+00","-1.255980598118690e+00","9.877566481825210e-01"
"-87.40","54.00","1.186914408486270e+00","1.013572839138250e+00","-1.241819134683910e+00","1.004339434665500e+00"
"-87.35","54.00","1.199686616335200e+00","9.970911574111920e-01","-1.227434718488590e+00","1.020740019431290e+00"
"-87.30","54.00","1.212247164548310e+00","9.804459782321520e-01","-1.212829543011010e+00","1.036955411887190e+00"
