"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","57.00","2.419488392285110e-01","1.509636723059240e+00","-1.630621075198840e+00","-8.396881181380091e-02"
"-89.95","57.00","2.615085799179830e-01","1.504758940381590e+00","-1.630300311306120e+00","-6.265071239211030e-02"
"-89.90","57.00","2.810016079025190e-01","1.499631935776180e+00","-1.629704062376220e+00","-4.133633106809890e-02"
"-89.85","57.00","3.004247744003200e-01","1.494256497938700e+00","-1.628832227544730e+00","-2.002917962169300e-02"
"-89.80","57.00","3.197749392197680e-01","1.488633455360390e+00","-1.627684750301800e+00","1.267226010499100e-03"
"-89.75","57.00","3.390489712662440e-01","1.482763676240380e+00","-1.626261618587620e+00","2.254936629362950e-02"
"-89.70","57.00","3.582437490480030e-01","1.476648068391410e+00","-1.624562864880960e+00","4.381371865476840e-02"
"-89.65","57.00","3.773561611812030e-01","1.470287579139130e+00","-1.622588566280530e+00","6.505675804482400e-02"
"-89.60","57.00","3.963831068939040e-01","1.463683195214730e+00","-1.620338844579280e+00","8.627495750204030e-02"
"-89.55","57.00","4.153214965290000e-01","1.456835942641240e+00","-1.617813866331590e+00","1.074647887170710e-01"
"-89.50","57.00","4.341682520459870e-01","1.449746886613140e+00","-1.615013842913210e+00","1.286227225994710e-01"
"-89.45","57.00","4.529203075214580e-01","1.442417131369630e+00","-1.611939030574090e+00","1.497452298455200e-01"
"-89.40","57.00","4.715746096482480e-01","1.434847820061310e+00","-1.608589730483960e+00","1.708287815072980e-01"
"-89.35","57.00","4.901281182332000e-01","1.427040134610470e+00","-1.604966288770650e+00","1.918698495629710e-01"
"-89.30","57.00","5.085778066933490e-01","1.418995295564900e+00","-1.601069096551180e+00","2.128649074880700e-01"
"-89.25","57.00","5.269206625505950e-01","1.410714561945230e+00","-1.596898589955570e+00","2.338104308278230e-01"
"-89.20","57.00","5.451536879245910e-01","1.402199231085920e+00","-1.592455250143260e+00","2.547028977702740e-01"
"-89.15","57.00","5.632739000239760e-01","1.393450638469790e+00","-1.587739603312380e+00","2.755387897203160e-01"
"-89.10","57.00","5.812783316356790e-01","1.384470157556220e+00","-1.582752220701480e+00","2.963145918743020e-01"
"-89.05","57.00","5.991640316123030e-01","1.375259199602930e+00","-1.577493718584030e+00","3.170267937952950e-01"
"-89.00","57.00","6.169280653575090e-01","1.365819213481490e+00","-1.571964758255500e+00","3.376718899888410e-01"
