"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","2.00","1.915478266123110e+00","2.389123910103930e+00","-1.314941687288510e+00","4.245548515197910e-01"
"-89.95","2.00","1.939834367944760e+00","2.371790860035960e+00","-1.307088090294810e+00","4.418470369907440e-01"
"-89.90","2.00","1.964013321969170e+00","2.354199718939830e+00","-1.299007062636350e+00","4.590311284568930e-01"
"-89.85","2.00","1.988012247017860e+00","2.336352501902420e+00","-1.290699920603940e+00","4.761041595548400e-01"
"-89.80","2.00","2.011828286475330e+00","2.318251257974890e+00","-1.282168018936960e+00","4.930631789328600e-01"
"-89.75","2.00","2.035458608709530e+00","2.299898069861450e+00","-1.273412750658770e+00","5.099052507489830e-01"
"-89.70","2.00","2.058900407488250e+00","2.281295053602830e+00","-1.264435546905610e+00","5.266274551672370e-01"
"-89.65","2.00","2.082150902391480e+00","2.262444358254270e+00","-1.255237876749110e+00","5.432268888520790e-01"
"-89.60","2.00","2.105207339219510e+00","2.243348165558310e+00","-1.245821247012240e+00","5.597006654608990e-01"
"-89.55","2.00","2.128066990396830e+00","2.224008689612200e+00","-1.236187202078980e+00","5.760459161345060e-01"
"-89.50","2.00","2.150727155371740e+00","2.204428176530220e+00","-1.226337323697380e+00","5.922597899855350e-01"
"-89.45","2.00","2.173185161011500e+00","2.184608904100750e+00","-1.216273230776450e+00","6.083394545846530e-01"
"-89.40","2.00","2.195438361993050e+00","2.164553181438360e+00","-1.205996579176540e+00","6.242820964444850e-01"
"-89.35","2.00","2.217484141189270e+00","2.144263348630760e+00","-1.195509061493430e+00","6.400849215012420e-01"
"-89.30","2.00","2.239319910050530e+00","2.123741776380890e+00","-1.184812406836130e+00","6.557451555938441e-01"
"-89.25","2.00","2.260943108981690e+00","2.102990865644000e+00","-1.173908380598390e+00","6.712600449406070e-01"
"-89.20","2.00","2.282351207714290e+00","2.082013047260030e+00","-1.162798784223940e+00","6.866268566132280e-01"
"-89.15","2.00","2.303541705674050e+00","2.060810781580980e+00","-1.151485454965490e+00","7.018428790081980e-01"
"-89.10","2.00","2.324512132343440e+00","2.039386558093790e+00","-1.139970265637620e+00","7.169054223153670e-01"
"-89.05","2.00","2.345260047619350e+00","2.017742895038450e+00","-1.128255124363380e+00","7.318118189836830e-01"
"-89.00","2.00","2.365783042165780e+00","1.995882339021540e+00","-1.116341974314920e+00","7.465594241840090e-01"
"-88.95","2.00","2.386078737761590e+00","1.973807464625210e+00","-1.104232793447860e+00","7.611456162689300e-01"
"-88.90","2.00","2.406144787642960e+00","1.951520874011780e+00","-1.091929594229720e+00","7.755677972294570e-01"
"-88.85","2.00","2.425978876840890e+00","1.929025196523890e+00","-1.079434423362280e+00","7.898233931485590e-01"
"-88.80","2.00","2.445578722513340e+00","1.906323088280430e+00","-1.066749361497990e+00","8.039098546514239e-01"
"-88.75","2.00","2.464942074272220e+00","1.883417231767980e+00","-1.053876522950350e+00","8.178246573524400e-01"
"-88.70","2.00","2.484066714504930e+00","1.860310335428370e+00","-1.040818055398490e+00","8.315653022987110e-01"
"-88.65","2.00","2.502950458690630e+00","1.837005133241950e+00","-1.027576139585820e+00","8.451293164100850e-01"
"-88.60","2.00","2.521591155710950e+00","1.813504384306870e+00","-1.014152989012840e+00","8.585142529156460e-01"
"-88.55","2.00","2.539986688155350e+00","1.789810872414360e+00","-1.000550849624260e+00","8.717176917865180e-01"
"-88.50","2.00","2.558134972620800e+00","1.765927405620190e+00","-9.867719994902270e-01","8.847372401649810e-01"
"-88.45","2.00","2.576033960005980e+00","1.741856815812210e+00","-9.728187484820320e-01","8.975705327897520e-01"
"-88.40","2.00","2.593681635799690e+00","1.717601958274310e+00","-9.586934379420410e-01","9.102152324174060e-01"
"-88.35","2.00","2.611076020363770e+00","1.693165711246500e+00","-9.443984403480720e-01","9.226690302398420e-01"
"-88.30","2.00","2.628215169210060e+00","1.668550975481580e+00","-9.299361589722410e-01","9.349296462977100e-01"
"-88.25","2.00","2.645097173271690e+00","1.643760673798170e+00","-9.153090275342520e-01","9.469948298897500e-01"
"-88.20","2.00","2.661720159168510e+00","1.618797750630430e+00","-9.005195098492780e-01","9.588623599779310e-01"
"-88.15","2.00","2.678082289466650e+00","1.593665171574260e+00","-8.855700994704150e-01","9.705300455883660e-01"
"-88.10","2.00","2.694181762932110e+00","1.568365922930330e+00","-8.704633193257860e-01","9.819957262078920e-01"
"-88.05","2.00","2.710016814778380e+00","1.542903011243950e+00","-8.552017213503790e-01","9.932572721762289e-01"
"-88.00","2.00","2.725585716908090e+00","1.517279462841680e+00","-8.397878861125840e-01","1.004312585073720e+00"
